name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
segment, 3, 0.99567, 0.98655, 0.99818, 1.5, 4, 3, 0.99938
segment, 4, 0.99856, 0.99482, 1, 1.5, 4, 3, 0.99938
segment, 5, 0.99423, 0.98058, 0.99634, 1.6, 5, 4, 0.99938
segment, 6, 0.99856, 0.99526, 0.99843, 1.6, 4, 3, 1
segment, 7, 0.99423, 0.98058, 0.98923, 1.6, 4, 3, 1
segment, 8, 1, 1, 1, 1.7, 5, 4, 0.99876
segment, 9, 0.99856, 0.99507, 1, 1.6, 4, 3, 0.99938
segment, 10, 0.99856, 0.99435, 0.99996, 1.5, 4, 3, 0.99938
segment, 11, 0.99711, 0.9875, 0.99052, 1.6, 5, 4, 0.99876
segment, 12, 0.99856, 0.99567, 0.99998, 1.5, 4, 3, 0.99938
segment, 13, 0.99711, 0.99091, 0.99836, 1.6, 5, 4, 0.99938
segment, 14, 0.98557, 0.94949, 0.96616, 1.5, 4, 3, 1
segment, 15, 0.99567, 0.98343, 0.99911, 1.6, 5, 4, 0.99876
segment, 16, 0.99711, 0.98876, 0.99734, 1.6, 5, 4, 0.99876
segment, 17, 0.99856, 0.99435, 0.99996, 1.6, 5, 4, 0.99938
segment, 18, 0.99278, 0.97512, 0.97155, 1.6, 4, 3, 0.99938
segment, 19, 0.99567, 0.98492, 0.98912, 1.5, 4, 3, 1
segment, 20, 0.99856, 0.99531, 0.99995, 1.5, 4, 3, 0.99938
soybean, 1, 0.89947, 0.72464, 0.83414, 0.65, 15, 5, 0.98186
soybean, 2, 0.92593, 0.75862, 0.90137, 0.71, 19, 6, 0.97052
soybean, 3, 0.95767, 0.78947, 0.90991, 0.53, 13, 5, 0.97279
soybean, 4, 0.88889, 0.65574, 0.83851, 0.84, 19, 6, 0.97052
soybean, 5, 0.94709, 0.8, 0.94756, 0.67, 17, 6, 0.97506
soybean, 6, 0.94709, 0.82143, 0.94831, 0.69, 19, 6, 0.97732
soybean, 7, 0.95238, 0.82353, 0.97194, 0.67, 18, 6, 0.97052
soybean, 8, 0.9418, 0.78431, 0.93512, 0.75, 20, 6, 0.97506
soybean, 9, 0.92593, 0.73077, 0.93648, 0.57, 13, 5, 0.97506
soybean, 10, 0.93651, 0.72727, 0.90991, 0.69, 19, 6, 0.97279
soybean, 11, 0.89418, 0.6875, 0.88546, 0.59, 16, 5, 0.97732
soybean, 12, 0.94709, 0.84375, 0.92915, 0.72, 18, 5, 0.96599
soybean, 13, 0.92063, 0.70588, 0.82579, 0.68, 18, 5, 0.97052
soybean, 14, 0.96296, 0.83721, 0.88895, 0.76, 20, 6, 0.96372
soybean, 15, 0.93651, 0.77778, 0.92364, 0.71, 19, 6, 0.97052
soybean, 16, 0.95238, 0.80851, 0.90309, 0.76, 19, 6, 0.97052
soybean, 17, 0.95767, 0.84, 0.97024, 0.93, 23, 6, 0.95918
soybean, 18, 0.95238, 0.8, 0.92902, 0.68, 18, 5, 0.96599
soybean, 19, 0.91534, 0.75758, 0.9433, 0.76, 19, 6, 0.96372
soybean, 20, 0.94709, 0.79167, 0.90514, 0.72, 18, 6, 0.96145
splice-1, 1, 0.95402, 0.95849, 0.96215, 15, 36, 7, 0.98701
splice-1, 2, 0.94357, 0.94456, 0.95681, 18, 39, 7, 0.98477
splice-1, 3, 0.95193, 0.95427, 0.96565, 19, 38, 7, 0.98567
splice-1, 4, 0.95402, 0.95501, 0.9669, 18, 39, 7, 0.98388
splice-1, 5, 0.94462, 0.94839, 0.96318, 18, 37, 8, 0.98746
splice-1, 6, 0.95925, 0.95959, 0.96502, 16, 37, 7, 0.98612
splice-1, 7, 0.93835, 0.93608, 0.96292, 19, 40, 7, 0.98433
splice-1, 8, 0.9582, 0.95943, 0.97791, 19, 40, 7, 0.98433
splice-1, 9, 0.94775, 0.9497, 0.96936, 17, 37, 7, 0.98612
splice-1, 10, 0.95507, 0.95687, 0.97217, 20, 39, 7, 0.98209
splice-1, 11, 0.93626, 0.93845, 0.95847, 16, 37, 7, 0.98701
splice-1, 12, 0.94357, 0.94578, 0.97205, 20, 40, 7, 0.98522
splice-1, 13, 0.93835, 0.94034, 0.96734, 20, 38, 7, 0.98388
splice-1, 14, 0.9488, 0.95095, 0.96577, 17, 36, 8, 0.98343
splice-1, 15, 0.95089, 0.95089, 0.97038, 20, 39, 8, 0.98477
splice-1, 16, 0.94253, 0.94405, 0.96959, 20, 38, 8, 0.98343
splice-1, 17, 0.9373, 0.93776, 0.95765, 18, 39, 7, 0.98791
splice-1, 18, 0.92372, 0.92765, 0.94989, 19, 36, 7, 0.98388
splice-1, 19, 0.95193, 0.9549, 0.95827, 16, 33, 7, 0.98701
splice-1, 20, 0.94462, 0.94663, 0.95991, 19, 37, 7, 0.98433
tic-tac-toe, 1, 0.92361, 0.94118, 0.92151, 0.8, 37, 7, 0.96716
tic-tac-toe, 2, 0.9375, 0.95213, 0.96387, 0.81, 35, 7, 0.9597
tic-tac-toe, 3, 0.87847, 0.91049, 0.90257, 1, 36, 7, 0.95821
tic-tac-toe, 4, 0.89583, 0.91935, 0.94345, 0.9, 30, 6, 0.96418
tic-tac-toe, 5, 0.875, 0.90769, 0.88541, 0.96, 38, 7, 0.96269
tic-tac-toe, 6, 0.90278, 0.92432, 0.93409, 1, 40, 7, 0.95373
tic-tac-toe, 7, 0.85764, 0.89067, 0.90013, 1, 42, 7, 0.95224
tic-tac-toe, 8, 0.88194, 0.91053, 0.93079, 0.81, 32, 7, 0.96119
tic-tac-toe, 9, 0.82986, 0.86197, 0.88165, 1.2, 49, 7, 0.9403
tic-tac-toe, 10, 0.86111, 0.89691, 0.91332, 1, 38, 6, 0.94776
tic-tac-toe, 11, 0.87153, 0.89807, 0.93862, 0.97, 39, 7, 0.94925
tic-tac-toe, 12, 0.85764, 0.8962, 0.8905, 0.99, 39, 7, 0.93881
tic-tac-toe, 13, 0.875, 0.90526, 0.92167, 0.98, 40, 7, 0.94776
tic-tac-toe, 14, 0.84722, 0.88889, 0.85045, 1, 48, 7, 0.94627
tic-tac-toe, 15, 0.86111, 0.89247, 0.93301, 1.1, 43, 7, 0.9403
tic-tac-toe, 16, 0.91667, 0.93846, 0.96212, 0.88, 37, 7, 0.9597
tic-tac-toe, 17, 0.88889, 0.9171, 0.94039, 1.2, 47, 7, 0.94925
tic-tac-toe, 18, 0.85764, 0.89239, 0.91048, 1.1, 46, 7, 0.94179
tic-tac-toe, 19, 0.85069, 0.88594, 0.87176, 1.1, 44, 7, 0.93881
tic-tac-toe, 20, 0.83333, 0.8674, 0.89349, 1.1, 41, 7, 0.94627
vehicle, 1, 0.95669, 0.91971, 0.96237, 3.6, 16, 5, 0.98142
vehicle, 2, 0.97638, 0.95455, 0.97614, 3.1, 13, 5, 0.99155
vehicle, 3, 0.96063, 0.93151, 0.95646, 3, 15, 5, 0.98142
vehicle, 4, 0.9685, 0.93333, 0.97397, 3.4, 15, 6, 0.98649
vehicle, 5, 0.94882, 0.91391, 0.97191, 3.1, 15, 5, 0.98311
vehicle, 6, 0.94488, 0.86538, 0.94562, 3.2, 13, 5, 0.98649
vehicle, 7, 0.94094, 0.86726, 0.91349, 2.9, 15, 5, 0.98986
vehicle, 8, 0.98425, 0.97015, 0.98561, 3.2, 14, 5, 0.98818
vehicle, 9, 0.95276, 0.91429, 0.94156, 2.6, 14, 5, 0.99155
vehicle, 10, 0.95669, 0.90909, 0.96447, 3, 14, 5, 0.98986
vehicle, 11, 0.94882, 0.91613, 0.97497, 2.7, 14, 5, 0.98818
vehicle, 12, 0.94488, 0.90141, 0.94012, 3.2, 15, 5, 0.98649
vehicle, 13, 0.91339, 0.83582, 0.91631, 3.2, 15, 5, 0.98311
vehicle, 14, 0.93701, 0.87097, 0.92489, 2.7, 12, 4, 0.98649
vehicle, 15, 0.94882, 0.9078, 0.94924, 3.2, 15, 5, 0.9848
vehicle, 16, 0.95669, 0.912, 0.9761, 2.8, 13, 5, 0.99324
vehicle, 17, 0.9685, 0.92857, 0.98025, 3.5, 16, 5, 0.98649
vehicle, 18, 0.94094, 0.8951, 0.95682, 3.3, 14, 5, 0.98649
vehicle, 19, 0.96063, 0.92647, 0.94255, 3.3, 18, 5, 0.97804
vehicle, 20, 0.93307, 0.88276, 0.94461, 2.9, 14, 5, 0.98818
vote, 1, 0.9313, 0.94118, 0.94951, 0.23, 7, 5, 0.98355
vote, 2, 0.9771, 0.98246, 0.99821, 0.33, 10, 5, 0.98026
vote, 3, 0.9313, 0.94268, 0.97214, 0.34, 10, 5, 0.97368
vote, 4, 0.96183, 0.96503, 0.98944, 0.39, 10, 5, 0.97368
vote, 5, 0.92366, 0.93902, 0.99118, 0.38, 9, 4, 0.97039
vote, 6, 0.93893, 0.95122, 0.94461, 0.27, 8, 4, 0.98026
vote, 7, 0.94656, 0.95906, 0.94883, 0.22, 8, 4, 0.98026
vote, 8, 0.93893, 0.95122, 0.95192, 0.27, 8, 4, 0.98026
vote, 9, 0.93893, 0.95062, 0.93678, 0.32, 8, 4, 0.98026
vote, 10, 0.93893, 0.94805, 0.97066, 0.33, 9, 4, 0.97697
vote, 11, 0.9542, 0.96471, 0.96212, 0.33, 8, 4, 0.99013
vote, 12, 0.96947, 0.97647, 0.97543, 0.26, 8, 5, 0.97697
vote, 13, 0.9084, 0.92857, 0.92144, 0.33, 9, 4, 0.98355
vote, 14, 0.91603, 0.9281, 0.90404, 0.34, 9, 5, 0.98684
vote, 15, 0.9313, 0.94915, 0.94643, 0.34, 9, 4, 0.97697
vote, 16, 0.89313, 0.91765, 0.97387, 0.37, 10, 4, 0.97697
vote, 17, 0.93893, 0.95294, 0.92455, 0.31, 9, 4, 0.98355
vote, 18, 0.94656, 0.95906, 0.96834, 0.32, 8, 4, 0.98355
vote, 19, 0.9771, 0.98137, 0.96914, 0.27, 7, 4, 0.98026
vote, 20, 0.93893, 0.95402, 0.9679, 0.33, 9, 4, 0.98026
yeast, 1, 0.74439, 0.57778, 0.72444, 7.5, 105, 8, 0.86416
yeast, 2, 0.70628, 0.53047, 0.71024, 7.4, 105, 8, 0.87283
yeast, 3, 0.69283, 0.52595, 0.68006, 6.4, 91, 8, 0.89306
yeast, 4, 0.70179, 0.53659, 0.74879, 7.4, 107, 8, 0.87187
yeast, 5, 0.73543, 0.5124, 0.73078, 7.2, 102, 8, 0.86705
yeast, 6, 0.69731, 0.48669, 0.68427, 7.4, 105, 8, 0.87476
yeast, 7, 0.70179, 0.52669, 0.70059, 6.9, 95, 8, 0.87091
yeast, 8, 0.70179, 0.55219, 0.72118, 7.1, 101, 8, 0.8738
yeast, 9, 0.69731, 0.51613, 0.69518, 7.2, 95, 8, 0.8738
yeast, 10, 0.68386, 0.49097, 0.70461, 6.8, 95, 8, 0.87669
yeast, 11, 0.67489, 0.50172, 0.67449, 7.1, 100, 8, 0.87861
yeast, 12, 0.69058, 0.48507, 0.68965, 6.9, 101, 8, 0.88536
yeast, 13, 0.66592, 0.45018, 0.66586, 7, 103, 8, 0.87765
yeast, 14, 0.65471, 0.49673, 0.68946, 6.1, 88, 8, 0.88632
yeast, 15, 0.69507, 0.52448, 0.71913, 6.8, 97, 8, 0.87669
yeast, 16, 0.69731, 0.54237, 0.69739, 7.7, 98, 8, 0.87765
yeast, 17, 0.68834, 0.50179, 0.69182, 7.2, 98, 7, 0.87861
yeast, 18, 0.71076, 0.55052, 0.73205, 7.2, 98, 8, 0.87283
yeast, 19, 0.71525, 0.53818, 0.72237, 8.6, 103, 8, 0.87572
yeast, 20, 0.70404, 0.55102, 0.6823, 6.9, 99, 8, 0.88054
zoo-1, 1, 1, 1, 1, 0.022, 2, 1, 1
zoo-1, 2, 1, 1, 1, 0.037, 2, 1, 1
zoo-1, 3, 1, 1, 1, 0.039, 2, 1, 1
zoo-1, 4, 1, 1, 1, 0.034, 2, 1, 1
zoo-1, 5, 1, 1, 1, 0.031, 2, 1, 1
zoo-1, 6, 1, 1, 1, 0.04, 2, 1, 1
zoo-1, 7, 1, 1, 1, 0.021, 2, 1, 1
zoo-1, 8, 1, 1, 1, 0.035, 2, 1, 1
zoo-1, 9, 1, 1, 1, 0.039, 2, 1, 1
zoo-1, 10, 1, 1, 1, 0.031, 2, 1, 1
zoo-1, 11, 1, 1, 1, 0.021, 2, 1, 1
zoo-1, 12, 1, 1, 1, 0.022, 2, 1, 1
zoo-1, 13, 1, 1, 1, 0.038, 2, 1, 1
zoo-1, 14, 1, 1, 1, 0.026, 2, 1, 1
zoo-1, 15, 1, 1, 1, 0.021, 2, 1, 1
zoo-1, 16, 1, 1, 1, 0.025, 2, 1, 1
zoo-1, 17, 1, 1, 1, 0.04, 2, 1, 1
zoo-1, 18, 0.90323, 0.89655, 0.89076, 0.038, 2, 1, 1
zoo-1, 19, 1, 1, 1, 0.02, 2, 1, 1
zoo-1, 20, 1, 1, 1, 0.024, 2, 1, 1
