name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
segment, 10, 0.88312, 0.68482, 0.93783, 1.9, 2, 1, 0.99938
segment, 11, 0.98413, 0.92617, 0.94672, 2.3, 2, 1, 0.99753
segment, 12, 0.97547, 0.92019, 0.91516, 2.1, 2, 1, 0.99876
segment, 13, 0.88167, 0.72848, 0.92503, 2, 2, 1, 0.99814
segment, 14, 0.97835, 0.91892, 0.92285, 2.1, 2, 1, 0.99876
segment, 15, 0.88167, 0.68939, 0.9345, 1.9, 2, 1, 0.99753
segment, 16, 0.98413, 0.93413, 0.95195, 2.4, 2, 1, 0.99753
segment, 17, 0.88745, 0.69291, 0.9506, 2.2, 2, 1, 0.99753
segment, 18, 0.97835, 0.92063, 0.89164, 2.4, 2, 1, 0.99876
segment, 19, 0.97835, 0.91803, 0.91617, 2.3, 2, 1, 0.99691
segment, 20, 0.89177, 0.73868, 0.93158, 2.1, 2, 1, 0.99629
soybean, 1, 0.81481, 0, 0.5859, 1.2, 2, 1, 0.97052
soybean, 2, 0.86243, 0, 0.61727, 1.1, 2, 1, 0.94104
soybean, 3, 0.89947, 0, 0.6356, 1.5, 2, 1, 0.89342
soybean, 4, 0.85185, 0, 0.62112, 1.2, 2, 1, 0.94331
soybean, 5, 0.86772, 0, 0.62951, 1, 2, 1, 0.95465
soybean, 6, 0.85185, 0, 0.69831, 1, 2, 1, 0.93424
soybean, 7, 0.88889, 0, 0.51077, 0.56, 2, 1, 0.89116
soybean, 8, 0.86772, 0, 0.71732, 0.89, 2, 1, 0.91383
soybean, 9, 0.84127, 0, 0.63019, 0.97, 2, 1, 0.89796
soybean, 10, 0.89947, 0, 0.67276, 0.87, 2, 1, 0.94331
soybean, 11, 0.83598, 0, 0.66639, 1.2, 2, 1, 0.95238
soybean, 12, 0.83598, 0, 0.60045, 0.97, 2, 1, 0.90023
soybean, 13, 0.85714, 0, 0.64792, 1.6, 2, 1, 0.96145
soybean, 14, 0.87831, 0, 0.62965, 1.1, 2, 1, 0.94104
soybean, 15, 0.85714, 0, 0.63306, 0.53, 2, 1, 0.87982
soybean, 16, 0.87831, 0, 0.66291, 0.95, 2, 1, 0.92744
soybean, 17, 0.86772, 0, 0.63878, 1.8, 2, 1, 0.91383
soybean, 18, 0.86772, 0, 0.74415, 1.5, 2, 1, 0.90476
soybean, 19, 0.85714, 0, 0.64815, 0.71, 2, 1, 0.94785
soybean, 20, 0.86243, 0, 0.56465, 1.2, 2, 1, 0.95918
splice-1, 1, 0.80564, 0.80503, 0.81639, 20, 2, 1, 0.97761
splice-1, 2, 0.82968, 0.81706, 0.82927, 24, 2, 1, 0.97089
splice-1, 3, 0.81714, 0.81122, 0.82139, 23, 2, 1, 0.97671
splice-1, 4, 0.82027, 0.81057, 0.83519, 23, 2, 1, 0.97627
splice-1, 5, 0.81818, 0.8125, 0.82168, 21, 2, 1, 0.97895
splice-1, 6, 0.83386, 0.82274, 0.84178, 21, 2, 1, 0.97582
splice-1, 7, 0.81714, 0.79241, 0.8093, 23, 2, 1, 0.97313
splice-1, 8, 0.79415, 0.7774, 0.8162, 22, 2, 1, 0.97761
splice-1, 9, 0.81296, 0.80089, 0.81015, 23, 2, 1, 0.97627
splice-1, 10, 0.82759, 0.82085, 0.83045, 22, 2, 1, 0.97179
splice-1, 11, 0.82654, 0.82112, 0.82905, 22, 2, 1, 0.97537
splice-1, 12, 0.814, 0.8061, 0.83628, 22, 2, 1, 0.97537
splice-1, 13, 0.82654, 0.8139, 0.83101, 22, 2, 1, 0.97134
splice-1, 14, 0.80042, 0.79126, 0.80833, 22, 2, 1, 0.97627
splice-1, 15, 0.83699, 0.8211, 0.84294, 23, 2, 1, 0.97268
splice-1, 16, 0.80251, 0.79299, 0.81141, 23, 2, 1, 0.97268
splice-1, 17, 0.82445, 0.80995, 0.81934, 21, 2, 1, 0.97403
splice-1, 18, 0.79415, 0.78087, 0.80001, 22, 2, 1, 0.9794
splice-1, 19, 0.79624, 0.791, 0.78851, 21, 2, 1, 0.97761
splice-1, 20, 0.81818, 0.81169, 0.81802, 20, 2, 1, 0.97447
tic-tac-toe, 1, 0.69097, 0.76139, 0.66419, 1.5, 2, 1, 0.95224
tic-tac-toe, 2, 0.70833, 0.77778, 0.65983, 1.4, 2, 1, 0.95672
tic-tac-toe, 3, 0.70486, 0.7769, 0.6545, 1.4, 2, 1, 0.94776
tic-tac-toe, 4, 0.6875, 0.75138, 0.67406, 1.4, 2, 1, 0.9597
tic-tac-toe, 5, 0.70486, 0.77573, 0.68475, 1.3, 2, 1, 0.97015
tic-tac-toe, 6, 0.70486, 0.77212, 0.63973, 1.3, 2, 1, 0.96866
tic-tac-toe, 7, 0.63542, 0, 0.62737, 1.2, 2, 1, 0.97015
tic-tac-toe, 8, 0.70833, 0.77895, 0.68519, 1.3, 2, 1, 0.96269
tic-tac-toe, 9, 0.61111, 0, 0.65914, 1.2, 2, 1, 0.96866
tic-tac-toe, 10, 0.66319, 0, 0.68473, 1.4, 2, 1, 0.95821
tic-tac-toe, 11, 0.57986, 0.61587, 0.62814, 1.3, 2, 1, 0.97015
tic-tac-toe, 12, 0.69792, 0.77635, 0.64394, 1.1, 2, 1, 0.96716
tic-tac-toe, 13, 0.69444, 0.76216, 0.66862, 1.4, 2, 1, 0.9597
tic-tac-toe, 14, 0.57639, 0.63473, 0.56951, 1.5, 2, 1, 0.94776
tic-tac-toe, 15, 0.64583, 0, 0.63831, 1.4, 2, 1, 0.9597
tic-tac-toe, 16, 0.72222, 0.79487, 0.67258, 1.6, 2, 1, 0.94627
tic-tac-toe, 17, 0.67361, 0, 0.69253, 1.5, 2, 1, 0.94925
tic-tac-toe, 18, 0.74653, 0.80637, 0.72633, 1.4, 2, 1, 0.95821
tic-tac-toe, 19, 0.57639, 0.61392, 0.58144, 1.3, 2, 1, 0.97463
tic-tac-toe, 20, 0.65625, 0, 0.68297, 1.6, 2, 1, 0.96119
vehicle, 1, 0.73228, 0, 0.8297, 5.8, 2, 1, 0.97804
vehicle, 2, 0.75984, 0.66298, 0.80633, 5.8, 2, 1, 0.97297
vehicle, 3, 0.70866, 0, 0.80023, 5.5, 2, 1, 0.98142
vehicle, 4, 0.72047, 0.57988, 0.74957, 5.2, 2, 1, 0.96959
vehicle, 5, 0.70079, 0, 0.74897, 4.9, 2, 1, 0.98311
vehicle, 6, 0.68504, 0.50617, 0.74259, 5, 2, 1, 0.97804
vehicle, 7, 0.75197, 0.62275, 0.7896, 4.6, 2, 1, 0.98311
vehicle, 8, 0.74803, 0.66316, 0.79775, 5.9, 2, 1, 0.97297
vehicle, 9, 0.72835, 0, 0.8293, 5.2, 2, 1, 0.97297
vehicle, 10, 0.79134, 0.65806, 0.81886, 5.3, 2, 1, 0.97973
vehicle, 11, 0.70472, 0, 0.80834, 4.7, 2, 1, 0.97973
vehicle, 12, 0.72047, 0, 0.81151, 4.7, 2, 1, 0.98311
vehicle, 13, 0.75984, 0.65143, 0.80919, 4.8, 2, 1, 0.97804
vehicle, 14, 0.74803, 0.64835, 0.78079, 4.3, 2, 1, 0.97804
vehicle, 15, 0.75984, 0.6474, 0.77357, 5.8, 2, 1, 0.96959
vehicle, 16, 0.76772, 0.64671, 0.83051, 5.8, 2, 1, 0.97128
vehicle, 17, 0.73622, 0.57862, 0.75234, 5.5, 2, 1, 0.97635
vehicle, 18, 0.71654, 0.625, 0.77197, 5.4, 2, 1, 0.97635
vehicle, 19, 0.72835, 0.64975, 0.78307, 4.8, 2, 1, 0.97297
vehicle, 20, 0.75984, 0.65537, 0.7895, 4.9, 2, 1, 0.97973
vote, 1, 0.9542, 0.96154, 0.96863, 0.56, 2, 1, 0.96382
vote, 2, 0.98473, 0.9881, 0.99898, 0.62, 2, 1, 0.96382
vote, 3, 0.96947, 0.97297, 0.98024, 0.66, 2, 1, 0.96711
vote, 4, 1, 1, 1, 0.68, 2, 1, 0.95724
vote, 5, 0.96947, 0.97468, 0.96912, 0.5, 2, 1, 0.95395
vote, 6, 0.94656, 0.95597, 0.92892, 0.53, 2, 1, 0.96711
vote, 7, 0.94656, 0.95808, 0.93718, 0.34, 2, 1, 0.97368
vote, 8, 0.96183, 0.97006, 0.97033, 0.6, 2, 1, 0.96382
vote, 9, 0.96183, 0.96894, 0.94326, 0.5, 2, 1, 0.97368
vote, 10, 0.9542, 0.96053, 0.95791, 0.64, 2, 1, 0.96711
vote, 11, 0.96183, 0.97041, 0.97544, 0.39, 2, 1, 0.97697
vote, 12, 0.96183, 0.97006, 0.96555, 0.49, 2, 1, 0.96053
vote, 13, 0.9542, 0.96296, 0.96461, 0.48, 2, 1, 0.97039
vote, 14, 0.92366, 0.93056, 0.93266, 0.49, 2, 1, 0.97039
vote, 15, 0.9542, 0.96629, 0.95907, 0.5, 2, 1, 0.97368
vote, 16, 0.9542, 0.9625, 0.96939, 0.46, 2, 1, 0.97039
vote, 17, 0.93893, 0.95238, 0.94169, 0.37, 2, 1, 0.96382
vote, 18, 0.93893, 0.95238, 0.95086, 0.39, 2, 1, 0.97368
vote, 19, 0.9313, 0.94194, 0.92346, 0.52, 2, 1, 0.97368
vote, 20, 0.96947, 0.97701, 0.9679, 0.64, 2, 1, 0.96711
yeast, 1, 0.6861, 0, 0.59134, 11, 2, 1, 0.80732
yeast, 2, 0.70628, 0, 0.58056, 12, 2, 1, 0.82177
yeast, 3, 0.68834, 0, 0.54191, 11, 2, 1, 0.82177
yeast, 4, 0.66592, 0, 0.58891, 12, 2, 1, 0.81985
yeast, 5, 0.73094, 0, 0.58147, 12, 2, 1, 0.77071
yeast, 6, 0.69507, 0, 0.6083, 12, 2, 1, 0.82177
yeast, 7, 0.70628, 0, 0.57991, 12, 2, 1, 0.81696
yeast, 8, 0.65695, 0, 0.56629, 11, 2, 1, 0.80829
yeast, 9, 0.69731, 0, 0.55972, 12, 2, 1, 0.81407
yeast, 10, 0.67937, 0, 0.53202, 11, 2, 1, 0.80829
yeast, 11, 0.70852, 0, 0.60497, 12, 2, 1, 0.82852
yeast, 12, 0.71076, 0, 0.58069, 12, 2, 1, 0.80539
yeast, 13, 0.70179, 0, 0.58077, 13, 2, 1, 0.83141
yeast, 14, 0.65022, 0, 0.5796, 11, 2, 1, 0.80732
yeast, 15, 0.69058, 0, 0.58533, 12, 2, 1, 0.81792
yeast, 16, 0.66368, 0, 0.56009, 12, 2, 1, 0.80829
yeast, 17, 0.67937, 0, 0.58102, 12, 2, 1, 0.83237
yeast, 18, 0.6704, 0, 0.58872, 12, 2, 1, 0.81985
yeast, 19, 0.69507, 0, 0.61554, 12, 2, 1, 0.82177
yeast, 20, 0.66143, 0, 0.52565, 12, 2, 1, 0.80925
zoo-1, 1, 1, 1, 1, 0.05, 2, 1, 1
zoo-1, 2, 1, 1, 1, 0.04, 2, 1, 1
zoo-1, 3, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 4, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 5, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 6, 1, 1, 1, 0, 2, 1, 1
zoo-1, 7, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 8, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 9, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 10, 1, 1, 1, 0.04, 2, 1, 1
zoo-1, 11, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 12, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 13, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 14, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 15, 1, 1, 1, 0.02, 2, 1, 1
zoo-1, 16, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 17, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 18, 0.90323, 0.89655, 0.89076, 0.01, 2, 1, 1
zoo-1, 19, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 20, 1, 1, 1, 0.03, 2, 1, 1
