name, batch, osdt_accu, osdt_accu_train, osdt_time_elapsed, best_is_cart, mem_MiB 
heart-cleveland, 2, 0.74157, 0.81159, 7.24, 0, 1280.968750
heart-cleveland, 3, 0.71910, 0.82126, 7.28, 0, 1281.484375
heart-cleveland, 4, 0.67416, 0.80676, 7.39, 0, 1282.019531
heart-cleveland, 5, 0.71910, 0.83092, 6.90, 0, 1278.929688
heart-cleveland, 6, 0.73034, 0.82126, 7.31, 0, 1282.597656
heart-cleveland, 7, 0.71910, 0.82609, 7.14, 0, 1281.148438
heart-cleveland, 8, 0.79775, 0.79227, 7.07, 0, 1280.214844
heart-cleveland, 9, 0.73034, 0.82126, 7.02, 0, 1280.429688
heart-cleveland, 10, 0.73034, 0.81643, 7.12, 0, 1280.453125
heart-cleveland, 11, 0.70787, 0.81643, 7.20, 0, 1279.929688
heart-cleveland, 12, 0.62921, 0.81643, 7.23, 0, 1280.378906
heart-cleveland, 13, 0.74157, 0.80193, 7.37, 0, 1280.839844
heart-cleveland, 14, 0.75281, 0.80676, 7.18, 0, 1279.953125
heart-cleveland, 15, 0.76404, 0.79227, 7.34, 0, 1281.683594
heart-cleveland, 16, 0.73034, 0.80676, 7.34, 0, 1281.816406
heart-cleveland, 17, 0.71910, 0.80676, 7.25, 0, 1281.425781
heart-cleveland, 18, 0.69663, 0.80676, 7.23, 0, 1281.191406
heart-cleveland, 19, 0.77528, 0.80676, 7.33, 0, 1282.218750
heart-cleveland, 20, 0.74157, 0.81159, 7.30, 0, 1280.218750
tic-tac-toe, 1, 0.68056, 0.71642, 0.31, 0, 1263.578125
tic-tac-toe, 2, 0.68403, 0.71493, 0.31, 0, 1262.328125
tic-tac-toe, 3, 0.68056, 0.71642, 0.35, 0, 1262.328125
tic-tac-toe, 4, 0.62153, 0.71940, 0.32, 0, 1262.078125
tic-tac-toe, 5, 0.70139, 0.70746, 0.34, 0, 1262.078125
tic-tac-toe, 6, 0.66319, 0.71940, 0.36, 0, 1262.078125
tic-tac-toe, 7, 0.68403, 0.71493, 0.36, 0, 1262.078125
tic-tac-toe, 8, 0.66319, 0.71642, 0.34, 0, 1262.078125
tic-tac-toe, 9, 0.67708, 0.71791, 0.32, 0, 1262.078125
tic-tac-toe, 10, 0.69444, 0.71045, 0.40, 0, 1262.078125
tic-tac-toe, 11, 0.66667, 0.71343, 0.33, 0, 1258.828125
tic-tac-toe, 12, 0.69792, 0.70000, 0.33, 0, 1258.828125
tic-tac-toe, 13, 0.66667, 0.72239, 0.32, 0, 1258.828125
tic-tac-toe, 14, 0.68056, 0.71194, 0.32, 0, 1258.828125
tic-tac-toe, 15, 0.67708, 0.71791, 0.32, 0, 1258.828125
tic-tac-toe, 16, 0.67014, 0.70000, 0.32, 0, 1258.828125
tic-tac-toe, 17, 0.68056, 0.70896, 0.31, 0, 1258.828125
tic-tac-toe, 18, 0.70486, 0.70597, 0.38, 0, 1258.828125
tic-tac-toe, 19, 0.67361, 0.71940, 0.31, 0, 1258.328125
tic-tac-toe, 20, 0.69792, 0.70896, 0.32, 0, 1258.328125
breast-wisconsin, 1, 0.94634, 0.97699, 7.33, 0, 1284.320312
breast-wisconsin, 2, 0.95122, 0.97490, 7.54, 0, 1286.781250
breast-wisconsin, 3, 0.95122, 0.96234, 8.32, 0, 1292.593750
breast-wisconsin, 4, 0.95610, 0.97280, 8.34, 0, 1292.070312
breast-wisconsin, 5, 0.95122, 0.96653, 8.67, 0, 1295.394531
breast-wisconsin, 6, 0.95122, 0.97490, 7.71, 0, 1287.726562
breast-wisconsin, 7, 0.94634, 0.95816, 9.20, 1, 1297.585938
breast-wisconsin, 8, 0.97073, 0.96653, 7.34, 0, 1285.792969
breast-wisconsin, 9, 0.97561, 0.96444, 8.15, 0, 1290.601562
breast-wisconsin, 10, 0.97073, 0.96653, 8.87, 0, 1297.328125
breast-wisconsin, 11, 0.94146, 0.97071, 8.90, 0, 1296.433594
breast-wisconsin, 12, 0.94634, 0.97280, 8.72, 0, 1295.445312
breast-wisconsin, 13, 0.95122, 0.97490, 8.53, 0, 1293.777344
breast-wisconsin, 14, 0.98049, 0.96234, 8.52, 0, 1293.320312
breast-wisconsin, 15, 0.97561, 0.96444, 8.55, 0, 1294.839844
breast-wisconsin, 16, 0.97561, 0.96444, 8.44, 0, 1292.675781
breast-wisconsin, 17, 0.96098, 0.97071, 8.36, 0, 1292.195312
breast-wisconsin, 18, 0.97561, 0.96444, 8.13, 0, 1290.222656
breast-wisconsin, 19, 0.96098, 0.97071, 8.24, 0, 1290.925781
breast-wisconsin, 20, 0.96098, 0.96653, 8.93, 0, 1297.500000
german-credit, 1, 0.71333, 0.73571, 10.64, 0, 1307.593750
german-credit, 2, 0.70333, 0.74429, 10.46, 0, 1305.894531
german-credit, 3, 0.72667, 0.73429, 10.53, 0, 1306.757812
german-credit, 4, 0.70000, 0.74000, 10.59, 0, 1307.515625
german-credit, 5, 0.71000, 0.72857, 10.84, 0, 1308.601562
german-credit, 6, 0.69000, 0.74571, 10.82, 0, 1306.644531
german-credit, 7, 0.72000, 0.73286, 11.04, 0, 1307.972656
german-credit, 8, 0.74000, 0.72857, 10.66, 0, 1306.699219
german-credit, 9, 0.74333, 0.72286, 10.50, 0, 1305.902344
german-credit, 10, 0.71333, 0.74000, 10.43, 0, 1306.429688
german-credit, 11, 0.70000, 0.74571, 10.39, 0, 1306.136719
german-credit, 12, 0.73667, 0.73000, 10.57, 0, 1306.468750
german-credit, 13, 0.72333, 0.73143, 10.71, 0, 1307.871094
german-credit, 14, 0.70333, 0.72571, 10.73, 1, 1306.781250
german-credit, 15, 0.73667, 0.73000, 10.62, 0, 1307.644531
german-credit, 16, 0.71333, 0.74000, 10.41, 0, 1304.863281
german-credit, 17, 0.71333, 0.73286, 10.36, 0, 1305.980469
german-credit, 18, 0.71667, 0.73857, 10.40, 0, 1305.410156
german-credit, 19, 0.70667, 0.73429, 10.52, 0, 1306.949219
german-credit, 20, 0.72667, 0.73429, 10.38, 0, 1305.875000
