name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
segment, 3, 0.99567, 0.98655, 0.99818, 2.3, 4, 3, 0.99938
segment, 4, 0.99856, 0.99482, 1, 2.3, 4, 3, 0.99938
segment, 5, 0.99423, 0.98058, 0.99634, 2.4, 4, 3, 0.99938
segment, 6, 0.99856, 0.99526, 0.99843, 2.1, 4, 3, 1
segment, 7, 0.99423, 0.98058, 0.98923, 2, 4, 3, 1
segment, 8, 1, 1, 1, 2.4, 4, 3, 0.99876
segment, 9, 0.99856, 0.99507, 1, 2.3, 4, 3, 0.99938
segment, 10, 0.99856, 0.99435, 0.99996, 2.2, 4, 3, 0.99938
segment, 11, 0.99711, 0.9875, 0.99967, 2.3, 4, 3, 0.99938
segment, 12, 0.99856, 0.99567, 0.99998, 2.2, 4, 3, 0.99938
segment, 13, 0.99711, 0.99091, 0.99836, 2.3, 4, 3, 0.99938
segment, 14, 0.98557, 0.94949, 0.96616, 2.1, 4, 3, 1
segment, 15, 0.99423, 0.97802, 0.99821, 2.4, 4, 3, 0.99938
segment, 16, 0.99711, 0.98876, 0.99989, 2.4, 4, 3, 0.99876
segment, 17, 0.99856, 0.99435, 1, 2.3, 4, 3, 0.99938
segment, 18, 0.99278, 0.97512, 0.97155, 2.2, 4, 3, 0.99938
segment, 19, 0.99567, 0.98492, 0.98912, 2.1, 4, 3, 1
segment, 20, 0.99856, 0.99531, 0.99995, 2.4, 4, 3, 0.99938
soybean, 1, 0.81481, 0, 0.84267, 0.91, 4, 2, 0.98186
soybean, 2, 0.89418, 0.52381, 0.81454, 1.1, 4, 2, 0.97052
soybean, 3, 0.92063, 0.44444, 0.87337, 0.82, 4, 2, 0.97279
soybean, 4, 0.80423, 0.53165, 0.7795, 1.2, 4, 2, 0.97052
soybean, 5, 0.83598, 0.45614, 0.81976, 1.1, 4, 2, 0.97732
soybean, 6, 0.85185, 0.61111, 0.87356, 1.2, 4, 2, 0.97732
soybean, 7, 0.87302, 0.47826, 0.85091, 1.1, 4, 2, 0.97052
soybean, 8, 0.87831, 0.53061, 0.8561, 1.1, 4, 2, 0.97506
soybean, 9, 0.87831, 0.46512, 0.8717, 0.87, 4, 2, 0.97506
soybean, 10, 0.85714, 0.4, 0.82632, 1.1, 4, 2, 0.97279
soybean, 11, 0.84656, 0.45283, 0.87607, 0.99, 4, 2, 0.97732
soybean, 12, 0.84656, 0.52459, 0.86505, 1.2, 4, 2, 0.96599
soybean, 13, 0.83069, 0.51515, 0.7668, 1.1, 4, 2, 0.97052
soybean, 14, 0.84656, 0.52459, 0.80278, 1.2, 4, 2, 0.96372
soybean, 15, 0.83069, 0.55556, 0.83745, 1.1, 4, 2, 0.97052
soybean, 16, 0.84127, 0.44444, 0.81718, 1.2, 4, 2, 0.97052
soybean, 17, 0.83598, 0.55072, 0.85024, 1.4, 4, 2, 0.95918
soybean, 18, 0.84656, 0.53968, 0.83805, 1.1, 4, 2, 0.96599
soybean, 19, 0.84656, 0.49123, 0.84179, 1.3, 4, 2, 0.96372
soybean, 20, 0.89947, 0.51282, 0.81052, 1.1, 4, 2, 0.96145
splice-1, 1, 0.85893, 0.85437, 0.92754, 23, 4, 2, 0.98701
splice-1, 2, 0.8976, 0.88631, 0.94743, 25, 4, 2, 0.98477
splice-1, 3, 0.86729, 0.85778, 0.93484, 25, 4, 2, 0.98567
splice-1, 4, 0.87565, 0.86338, 0.93839, 26, 4, 2, 0.98388
splice-1, 5, 0.8652, 0.85651, 0.92758, 23, 4, 2, 0.98746
splice-1, 6, 0.88192, 0.86814, 0.95131, 25, 4, 2, 0.98612
splice-1, 7, 0.87774, 0.85609, 0.93796, 25, 4, 2, 0.98433
splice-1, 8, 0.86834, 0.85383, 0.93882, 25, 4, 2, 0.98433
splice-1, 9, 0.85998, 0.84491, 0.92932, 24, 4, 2, 0.98612
splice-1, 10, 0.88088, 0.87191, 0.94669, 24, 4, 2, 0.98209
splice-1, 11, 0.8767, 0.86621, 0.94099, 24, 4, 2, 0.98701
splice-1, 12, 0.87565, 0.86614, 0.93826, 25, 4, 2, 0.98522
splice-1, 13, 0.92372, 0.91969, 0.94981, 24, 4, 2, 0.98388
splice-1, 14, 0.87043, 0.86067, 0.93548, 24, 4, 2, 0.98343
splice-1, 15, 0.86416, 0.86708, 0.94215, 25, 4, 2, 0.98477
splice-1, 16, 0.87043, 0.85845, 0.93854, 24, 4, 2, 0.98343
splice-1, 17, 0.87356, 0.85848, 0.93118, 24, 4, 2, 0.98791
splice-1, 18, 0.85057, 0.83468, 0.92697, 23, 4, 2, 0.98388
splice-1, 19, 0.86102, 0.85239, 0.92562, 23, 4, 2, 0.98701
splice-1, 20, 0.89133, 0.88393, 0.94676, 24, 4, 2, 0.98433
tic-tac-toe, 1, 0.69097, 0.78759, 0.69377, 1.5, 4, 2, 0.96716
tic-tac-toe, 2, 0.69444, 0.79343, 0.69403, 1.5, 4, 2, 0.9597
tic-tac-toe, 3, 0.70139, 0.79812, 0.69272, 1.6, 4, 2, 0.95821
tic-tac-toe, 4, 0.67708, 0.77372, 0.67696, 1.4, 4, 2, 0.96567
tic-tac-toe, 5, 0.71875, 0.8076, 0.69075, 1.6, 4, 2, 0.96269
tic-tac-toe, 6, 0.71875, 0.80292, 0.66917, 1.6, 4, 2, 0.95373
tic-tac-toe, 7, 0.68056, 0.76166, 0.6535, 1.8, 4, 2, 0.95224
tic-tac-toe, 8, 0.70833, 0.80189, 0.70101, 1.4, 4, 2, 0.96418
tic-tac-toe, 9, 0.70486, 0.76965, 0.71347, 2.1, 4, 2, 0.9403
tic-tac-toe, 10, 0.63889, 0.74129, 0.67771, 1.8, 4, 2, 0.94776
tic-tac-toe, 11, 0.64236, 0.74055, 0.64559, 1.6, 4, 2, 0.94925
tic-tac-toe, 12, 0.72917, 0.81776, 0.66397, 1.9, 4, 2, 0.93881
tic-tac-toe, 13, 0.69792, 0.79335, 0.70203, 1.7, 4, 2, 0.95224
tic-tac-toe, 14, 0.66667, 0.76355, 0.62154, 1.9, 4, 2, 0.94776
tic-tac-toe, 15, 0.68056, 0.76531, 0.68396, 1.8, 4, 2, 0.9403
tic-tac-toe, 16, 0.73958, 0.8227, 0.70769, 1.5, 4, 2, 0.9597
tic-tac-toe, 17, 0.70486, 0.78149, 0.71326, 2.1, 4, 2, 0.94925
tic-tac-toe, 18, 0.73264, 0.81882, 0.74027, 1.9, 4, 2, 0.94179
tic-tac-toe, 19, 0.67014, 0.75578, 0.65037, 1.9, 4, 2, 0.93881
tic-tac-toe, 20, 0.66319, 0.75064, 0.63898, 1.7, 4, 2, 0.94627
vehicle, 1, 0.91732, 0.82645, 0.97059, 5.1, 4, 2, 0.98142
vehicle, 2, 0.91339, 0.83582, 0.93964, 4.1, 4, 2, 0.99155
vehicle, 3, 0.90551, 0.8125, 0.96997, 4.3, 4, 2, 0.98142
vehicle, 4, 0.92126, 0.81481, 0.96993, 4.9, 4, 2, 0.9848
vehicle, 5, 0.90551, 0.82609, 0.96541, 4.6, 4, 2, 0.98311
vehicle, 6, 0.91339, 0.76087, 0.94205, 4.8, 4, 2, 0.98649
vehicle, 7, 0.8937, 0.75676, 0.93643, 4.5, 4, 2, 0.98986
vehicle, 8, 0.94488, 0.8871, 0.97731, 4.7, 4, 2, 0.98818
vehicle, 9, 0.93701, 0.87879, 0.95738, 4.2, 4, 2, 0.99155
vehicle, 10, 0.94882, 0.88288, 0.978, 4.7, 4, 2, 0.98818
vehicle, 11, 0.91732, 0.84444, 0.96484, 4, 4, 2, 0.98818
vehicle, 12, 0.91339, 0.82812, 0.97283, 4.9, 4, 2, 0.98649
vehicle, 13, 0.91339, 0.82258, 0.93318, 4.9, 4, 2, 0.98311
vehicle, 14, 0.84646, 0.66087, 0.89499, 4.3, 4, 2, 0.98649
vehicle, 15, 0.89764, 0.77586, 0.95842, 5, 4, 2, 0.9848
vehicle, 16, 0.9252, 0.83186, 0.96462, 3.7, 4, 2, 0.99324
vehicle, 17, 0.91339, 0.77551, 0.96212, 5.3, 4, 2, 0.98649
vehicle, 18, 0.90945, 0.83212, 0.94461, 4.6, 4, 2, 0.98986
vehicle, 19, 0.92126, 0.83871, 0.9604, 4.9, 4, 2, 0.97804
vehicle, 20, 0.8937, 0.77311, 0.9244, 4.4, 4, 2, 0.98818
vote, 1, 0.92366, 0.93421, 0.97525, 0.37, 4, 2, 0.98355
vote, 2, 0.9771, 0.98225, 0.9954, 0.45, 4, 2, 0.98026
vote, 3, 0.9542, 0.95833, 0.99095, 0.47, 4, 2, 0.97368
vote, 4, 0.98473, 0.98571, 0.99343, 0.52, 4, 2, 0.97368
vote, 5, 0.96947, 0.97468, 0.99534, 0.55, 4, 2, 0.97368
vote, 6, 0.94656, 0.95597, 0.96765, 0.36, 4, 2, 0.98026
vote, 7, 0.94656, 0.95808, 0.96099, 0.34, 4, 2, 0.98026
vote, 8, 0.9313, 0.9441, 0.97801, 0.37, 4, 2, 0.98026
vote, 9, 0.94656, 0.95597, 0.97063, 0.41, 4, 2, 0.98026
vote, 10, 0.9542, 0.96053, 0.98557, 0.45, 4, 2, 0.97697
vote, 11, 0.9542, 0.96471, 0.97257, 0.41, 4, 2, 0.99013
vote, 12, 0.96183, 0.97006, 0.97239, 0.41, 4, 2, 0.97697
vote, 13, 0.93893, 0.95122, 0.96862, 0.41, 4, 2, 0.98684
vote, 14, 0.92366, 0.93056, 0.97475, 0.46, 4, 2, 0.97697
vote, 15, 0.9313, 0.94857, 0.97308, 0.55, 4, 2, 0.97697
vote, 16, 0.94656, 0.95652, 0.98955, 0.52, 4, 2, 0.98026
vote, 17, 0.93893, 0.95238, 0.98645, 0.46, 4, 2, 0.98355
vote, 18, 0.93893, 0.95238, 0.97188, 0.4, 4, 2, 0.98355
vote, 19, 0.94656, 0.95541, 0.95951, 0.4, 4, 2, 0.98026
vote, 20, 0.9542, 0.96591, 0.98475, 0.53, 4, 2, 0.98026
yeast, 1, 0.72197, 0.49593, 0.75166, 12, 4, 2, 0.86416
yeast, 2, 0.72422, 0.45333, 0.71894, 12, 4, 2, 0.87476
yeast, 3, 0.67937, 0.43478, 0.67799, 10, 4, 2, 0.89403
yeast, 4, 0.70404, 0.45902, 0.7486, 11, 4, 2, 0.87283
yeast, 5, 0.74888, 0.45631, 0.73229, 11, 4, 2, 0.86705
yeast, 6, 0.71076, 0.45106, 0.72989, 12, 4, 2, 0.87572
yeast, 7, 0.68834, 0.40343, 0.66439, 11, 4, 2, 0.87091
yeast, 8, 0.68386, 0.47191, 0.7142, 11, 4, 2, 0.8738
yeast, 9, 0.70179, 0.43404, 0.73843, 11, 4, 2, 0.87476
yeast, 10, 0.67713, 0.424, 0.68894, 11, 4, 2, 0.87958
yeast, 11, 0.71076, 0.43172, 0.70589, 11, 4, 2, 0.87958
yeast, 12, 0.69955, 0.35577, 0.72616, 11, 4, 2, 0.88343
yeast, 13, 0.71749, 0.42727, 0.72012, 11, 4, 2, 0.87861
yeast, 14, 0.67265, 0.41129, 0.69416, 9.6, 4, 2, 0.88728
yeast, 15, 0.71525, 0.45494, 0.71989, 10, 4, 2, 0.87765
yeast, 16, 0.68834, 0.43265, 0.69568, 11, 4, 2, 0.87861
yeast, 17, 0.71525, 0.46862, 0.7416, 11, 4, 2, 0.8815
yeast, 18, 0.71525, 0.49802, 0.75144, 10, 4, 2, 0.8738
yeast, 19, 0.72646, 0.43519, 0.73679, 12, 4, 2, 0.87572
yeast, 20, 0.70179, 0.47843, 0.73656, 11, 4, 2, 0.88536
zoo-1, 1, 1, 1, 1, 0.045, 2, 1, 1
zoo-1, 2, 1, 1, 1, 0.042, 2, 1, 1
zoo-1, 3, 1, 1, 1, 0.044, 2, 1, 1
zoo-1, 4, 1, 1, 1, 0.042, 2, 1, 1
zoo-1, 5, 1, 1, 1, 0.042, 2, 1, 1
zoo-1, 6, 1, 1, 1, 0.044, 2, 1, 1
zoo-1, 7, 1, 1, 1, 0.043, 2, 1, 1
zoo-1, 8, 1, 1, 1, 0.042, 2, 1, 1
zoo-1, 9, 1, 1, 1, 0.042, 2, 1, 1
zoo-1, 10, 1, 1, 1, 0.043, 2, 1, 1
zoo-1, 11, 1, 1, 1, 0.041, 2, 1, 1
zoo-1, 12, 1, 1, 1, 0.044, 2, 1, 1
zoo-1, 13, 1, 1, 1, 0.044, 2, 1, 1
zoo-1, 14, 1, 1, 1, 0.043, 2, 1, 1
zoo-1, 15, 1, 1, 1, 0.048, 2, 1, 1
zoo-1, 16, 1, 1, 1, 0.043, 2, 1, 1
zoo-1, 17, 1, 1, 1, 0.045, 2, 1, 1
zoo-1, 18, 0.90323, 0.89655, 0.89076, 0.04, 2, 1, 1
zoo-1, 19, 1, 1, 1, 0.043, 2, 1, 1
zoo-1, 20, 1, 1, 1, 0.042, 2, 1, 1
