name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
segment, 4, 0.99856, 0.99482, 0.9999, 2, 6, 4, 0.99691
segment, 5, 0.99423, 0.98039, 0.99719, 2.1, 5, 4, 0.99938
segment, 6, 0.99567, 0.98551, 0.99402, 1.8, 6, 4, 0.99814
segment, 7, 0.98701, 0.95735, 0.97811, 1.3, 4, 3, 1
segment, 8, 0.99856, 0.99415, 0.99992, 1.9, 6, 4, 0.99691
segment, 9, 1, 1, 1, 1.8, 6, 4, 0.99753
segment, 10, 0.99711, 0.98851, 0.98711, 1.8, 6, 4, 0.99938
segment, 11, 0.99856, 0.99379, 0.99973, 2.2, 6, 4, 0.99753
segment, 12, 0.99423, 0.98246, 0.98697, 2, 6, 4, 0.99876
segment, 13, 0.99567, 0.98618, 0.99994, 1.8, 6, 4, 0.99814
segment, 14, 0.99423, 0.98, 0.98769, 1.8, 5, 4, 0.99876
segment, 15, 0.99278, 0.97268, 0.98978, 1.7, 6, 4, 0.99753
segment, 16, 0.99856, 0.99441, 0.99989, 2.1, 6, 4, 0.99753
segment, 17, 0.99278, 0.97175, 0.99983, 2, 6, 4, 0.99753
segment, 18, 0.99278, 0.97512, 0.99348, 2.3, 6, 4, 0.99876
segment, 19, 0.99423, 0.9802, 0.99998, 2.1, 6, 4, 0.99691
segment, 20, 0.9899, 0.96804, 0.99995, 1.9, 6, 4, 0.99629
soybean, 1, 0.89947, 0.64151, 0.88275, 1.1, 8, 3, 0.97052
soybean, 2, 0.89947, 0.45714, 0.81878, 1, 8, 3, 0.94104
soybean, 3, 0.89947, 0.095238, 0.78142, 1.4, 8, 4, 0.89342
soybean, 4, 0.83598, 0.41509, 0.68789, 1.2, 8, 3, 0.94331
soybean, 5, 0.89418, 0.375, 0.8239, 0.95, 8, 3, 0.95465
soybean, 6, 0.91005, 0.5641, 0.89729, 1, 8, 4, 0.93424
soybean, 7, 0.93651, 0.6, 0.92545, 0.51, 8, 4, 0.89116
soybean, 8, 0.87831, 0.14815, 0.81561, 0.86, 8, 4, 0.91383
soybean, 9, 0.85185, 0.125, 0.78386, 0.78, 8, 5, 0.89796
soybean, 10, 0.93122, 0.55172, 0.91176, 0.83, 8, 4, 0.94331
soybean, 11, 0.85185, 0.3, 0.82973, 1, 8, 3, 0.95238
soybean, 12, 0.89418, 0.52381, 0.87342, 1, 8, 4, 0.90023
soybean, 13, 0.8836, 0.38889, 0.75492, 1.4, 8, 3, 0.96145
soybean, 14, 0.91005, 0.41379, 0.87349, 1.1, 8, 3, 0.94104
soybean, 15, 0.88889, 0.4, 0.88729, 0.51, 8, 4, 0.87982
soybean, 16, 0.91534, 0.46667, 0.89183, 0.91, 8, 4, 0.92744
soybean, 17, 0.80952, 0.14286, 0.68317, 1.6, 8, 4, 0.91383
soybean, 18, 0.87831, 0.14815, 0.79171, 1.3, 8, 4, 0.90476
soybean, 19, 0.91005, 0.60465, 0.85665, 0.62, 8, 4, 0.94785
soybean, 20, 0.92063, 0.61538, 0.895, 1, 8, 3, 0.95918
splice-1, 1, 0.89864, 0.8999, 0.94256, 18, 8, 3, 0.97761
splice-1, 2, 0.91745, 0.91094, 0.95393, 21, 8, 3, 0.97089
splice-1, 3, 0.90805, 0.90578, 0.95271, 19, 8, 3, 0.97671
splice-1, 4, 0.91432, 0.90969, 0.95089, 20, 8, 3, 0.97627
splice-1, 5, 0.90073, 0.89883, 0.94249, 19, 8, 3, 0.97895
splice-1, 6, 0.92372, 0.9188, 0.95821, 21, 8, 3, 0.97582
splice-1, 7, 0.90805, 0.89549, 0.95005, 21, 8, 3, 0.97313
splice-1, 8, 0.91118, 0.90587, 0.95207, 20, 8, 3, 0.97761
splice-1, 9, 0.90178, 0.89648, 0.94659, 21, 8, 3, 0.97627
splice-1, 10, 0.91745, 0.91459, 0.95605, 22, 8, 3, 0.97179
splice-1, 11, 0.9185, 0.91595, 0.95946, 20, 8, 3, 0.97537
splice-1, 12, 0.92059, 0.9188, 0.95386, 20, 8, 3, 0.97537
splice-1, 13, 0.90909, 0.90279, 0.95198, 21, 8, 3, 0.97134
splice-1, 14, 0.89342, 0.88889, 0.94414, 20, 8, 3, 0.97627
splice-1, 15, 0.92059, 0.91383, 0.95443, 21, 8, 3, 0.97268
splice-1, 16, 0.91118, 0.9071, 0.95447, 21, 8, 3, 0.97268
splice-1, 17, 0.90909, 0.90258, 0.94633, 19, 8, 3, 0.97403
splice-1, 18, 0.89342, 0.88816, 0.93684, 20, 8, 3, 0.9794
splice-1, 19, 0.8976, 0.89574, 0.9404, 20, 8, 3, 0.97761
splice-1, 20, 0.91432, 0.91106, 0.95313, 22, 8, 3, 0.97447
tic-tac-toe, 1, 0.73958, 0.821, 0.81898, 1.4, 8, 3, 0.95224
tic-tac-toe, 2, 0.76042, 0.83047, 0.81642, 1.3, 8, 3, 0.95672
tic-tac-toe, 3, 0.76389, 0.83495, 0.79495, 1.5, 8, 3, 0.94776
tic-tac-toe, 4, 0.72222, 0.80198, 0.79074, 1.4, 8, 3, 0.9597
tic-tac-toe, 5, 0.71875, 0.80098, 0.79723, 1.4, 8, 3, 0.97015
tic-tac-toe, 6, 0.77431, 0.83544, 0.82167, 1.2, 8, 3, 0.96866
tic-tac-toe, 7, 0.72917, 0.82432, 0.76466, 1.3, 8, 3, 0.97015
tic-tac-toe, 8, 0.72569, 0.80872, 0.79078, 1.3, 8, 3, 0.96269
tic-tac-toe, 9, 0.72917, 0.8186, 0.7881, 1.3, 8, 3, 0.96866
tic-tac-toe, 10, 0.75, 0.82353, 0.80375, 1.4, 8, 3, 0.95821
tic-tac-toe, 11, 0.73958, 0.81481, 0.77457, 1.4, 8, 3, 0.97015
tic-tac-toe, 12, 0.78472, 0.85167, 0.82524, 1.2, 8, 3, 0.96716
tic-tac-toe, 13, 0.75694, 0.82587, 0.80772, 1.4, 8, 3, 0.9597
tic-tac-toe, 14, 0.72222, 0.80861, 0.76346, 1.6, 8, 3, 0.94776
tic-tac-toe, 15, 0.73264, 0.81967, 0.73756, 1.5, 8, 3, 0.9597
tic-tac-toe, 16, 0.75694, 0.82759, 0.80917, 1.6, 8, 3, 0.94627
tic-tac-toe, 17, 0.75, 0.8341, 0.82271, 1.5, 8, 3, 0.94925
tic-tac-toe, 18, 0.76389, 0.83085, 0.81638, 1.5, 8, 3, 0.95821
tic-tac-toe, 19, 0.74653, 0.81886, 0.75096, 1.2, 8, 3, 0.97463
tic-tac-toe, 20, 0.72569, 0.81922, 0.78542, 1.6, 8, 3, 0.96119
vehicle, 1, 0.92126, 0.87013, 0.96616, 5.8, 8, 3, 0.97804
vehicle, 2, 0.90157, 0.79339, 0.9506, 5.6, 8, 3, 0.97297
vehicle, 3, 0.92913, 0.88158, 0.95488, 5.4, 8, 3, 0.98142
vehicle, 4, 0.8622, 0.76821, 0.93643, 5.6, 8, 3, 0.96959
vehicle, 5, 0.88189, 0.7619, 0.95047, 4.9, 8, 3, 0.98311
vehicle, 6, 0.87795, 0.7438, 0.90505, 4.9, 8, 3, 0.97804
vehicle, 7, 0.90551, 0.80645, 0.92835, 4.6, 8, 3, 0.98311
vehicle, 8, 0.90945, 0.84768, 0.97138, 6.1, 8, 3, 0.97297
vehicle, 9, 0.87402, 0.74194, 0.9526, 5.3, 8, 3, 0.97297
vehicle, 10, 0.89764, 0.74, 0.96242, 5.5, 8, 3, 0.97973
vehicle, 11, 0.89764, 0.83333, 0.9565, 4.8, 8, 3, 0.97973
vehicle, 12, 0.91339, 0.85714, 0.96167, 4.7, 8, 3, 0.98311
vehicle, 13, 0.90551, 0.82609, 0.95047, 4.9, 8, 3, 0.97804
vehicle, 14, 0.91339, 0.84507, 0.93601, 4.6, 8, 3, 0.97804
vehicle, 15, 0.91732, 0.85714, 0.97278, 5.8, 8, 3, 0.96959
vehicle, 16, 0.91339, 0.83824, 0.9781, 5.7, 8, 3, 0.97128
vehicle, 17, 0.94882, 0.89256, 0.96239, 5.5, 8, 3, 0.97635
vehicle, 18, 0.90157, 0.83221, 0.95036, 5.7, 8, 3, 0.97635
vehicle, 19, 0.92126, 0.86842, 0.94977, 4.7, 8, 3, 0.97297
vehicle, 20, 0.90157, 0.82993, 0.90842, 4.9, 8, 3, 0.97973
vote, 1, 0.94656, 0.95484, 0.99314, 0.56, 8, 4, 0.96382
vote, 2, 0.96947, 0.97674, 0.99616, 0.56, 8, 4, 0.96382
vote, 3, 0.94656, 0.95484, 0.98619, 0.61, 8, 4, 0.96711
vote, 4, 0.9771, 0.97931, 1, 0.65, 8, 4, 0.95724
vote, 5, 0.96183, 0.96933, 0.99559, 0.56, 8, 4, 0.95395
vote, 6, 0.93893, 0.95181, 0.95613, 0.55, 8, 4, 0.96711
vote, 7, 0.92366, 0.94118, 0.96023, 0.34, 8, 4, 0.97368
vote, 8, 0.91603, 0.93168, 0.99412, 0.58, 8, 4, 0.96382
vote, 9, 0.9542, 0.96341, 0.9771, 0.5, 8, 4, 0.97368
vote, 10, 0.92366, 0.9375, 0.98581, 0.63, 8, 4, 0.96711
vote, 11, 0.94656, 0.95858, 0.97179, 0.45, 8, 4, 0.97697
vote, 12, 0.94656, 0.95906, 0.97315, 0.53, 8, 4, 0.96053
vote, 13, 0.93893, 0.95238, 0.9759, 0.49, 8, 4, 0.97039
vote, 14, 0.96183, 0.96644, 0.98509, 0.53, 8, 4, 0.97039
vote, 15, 0.93893, 0.95455, 0.97033, 0.53, 8, 4, 0.97368
vote, 16, 0.94656, 0.95652, 0.98631, 0.5, 8, 4, 0.97039
vote, 17, 0.93893, 0.95238, 0.96982, 0.44, 8, 4, 0.96382
vote, 18, 0.93893, 0.95349, 0.97416, 0.36, 8, 5, 0.97368
vote, 19, 0.94656, 0.95652, 0.94123, 0.53, 8, 4, 0.97368
vote, 20, 0.92366, 0.94382, 0.99064, 0.63, 8, 4, 0.96711
yeast, 1, 0.713, 0.46218, 0.71401, 12, 8, 3, 0.80732
yeast, 2, 0.67489, 0.24084, 0.6355, 13, 8, 3, 0.82177
yeast, 3, 0.67489, 0.24084, 0.61908, 12, 8, 3, 0.82177
yeast, 4, 0.68834, 0.28718, 0.68086, 12, 8, 3, 0.81985
yeast, 5, 0.69731, 0.2623, 0.64706, 12, 8, 3, 0.77071
yeast, 6, 0.69283, 0.28272, 0.66509, 13, 8, 3, 0.82177
yeast, 7, 0.69731, 0.24581, 0.62881, 12, 8, 3, 0.81696
yeast, 8, 0.66592, 0.31336, 0.69125, 11, 8, 3, 0.80829
yeast, 9, 0.70628, 0.32124, 0.69025, 12, 8, 3, 0.81407
yeast, 10, 0.67489, 0.30622, 0.60565, 11, 8, 3, 0.80829
yeast, 11, 0.70852, 0.30851, 0.67756, 12, 8, 3, 0.82852
yeast, 12, 0.68834, 0.22346, 0.64703, 13, 8, 3, 0.80539
yeast, 13, 0.71076, 0.32461, 0.66946, 14, 8, 3, 0.83141
yeast, 14, 0.66592, 0.30047, 0.65962, 11, 8, 3, 0.80732
yeast, 15, 0.71749, 0.38235, 0.72739, 13, 8, 3, 0.81792
yeast, 16, 0.67937, 0.28141, 0.6907, 12, 8, 3, 0.80829
yeast, 17, 0.71749, 0.38235, 0.73353, 12, 8, 3, 0.83237
yeast, 18, 0.6704, 0.26131, 0.6838, 12, 8, 3, 0.81985
yeast, 19, 0.73318, 0.39594, 0.72524, 12, 8, 3, 0.82177
yeast, 20, 0.69731, 0.3662, 0.67173, 12, 8, 3, 0.80925
zoo-1, 1, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 2, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 3, 1, 1, 1, 0.05, 2, 1, 1
zoo-1, 4, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 5, 1, 1, 1, 0.04, 2, 1, 1
zoo-1, 6, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 7, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 8, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 9, 1, 1, 1, 0.05, 2, 1, 1
zoo-1, 10, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 11, 1, 1, 1, 0.04, 2, 1, 1
zoo-1, 12, 1, 1, 1, 0.05, 2, 1, 1
zoo-1, 13, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 14, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 15, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 16, 1, 1, 1, 0.05, 2, 1, 1
zoo-1, 17, 1, 1, 1, 0.04, 2, 1, 1
zoo-1, 18, 0.90323, 0.89655, 0.89076, 0.05, 2, 1, 1
zoo-1, 19, 1, 1, 1, 0.03, 2, 1, 1
zoo-1, 20, 1, 1, 1, 0.05, 2, 1, 1
