name, batch, osdt_accu, osdt_accu_train, osdt_time_elapsed, best_is_cart, mem_MiB 
audiology, 17, 0.95385, 0.99338, 304.55, 0, 6767.335938
audiology, 18, 0.90769, 1.00000, 304.56, 1, 6751.890625
audiology, 19, 0.92308, 0.99338, 304.37, 0, 6709.390625
audiology, 20, 0.92308, 1.00000, 303.81, 1, 5333.644531
heart-cleveland, 1, 0.75281, 0.94686, 304.54, 1, 6889.328125
heart-cleveland, 2, 0.75281, 0.93237, 304.24, 1, 6626.121094
heart-cleveland, 3, 0.78652, 0.94203, 303.55, 1, 6072.390625
heart-cleveland, 4, 0.75281, 0.92754, 303.31, 1, 6051.906250
heart-cleveland, 5, 0.71910, 0.95169, 303.65, 1, 6215.156250
heart-cleveland, 6, 0.79775, 0.94203, 303.42, 1, 5991.570312
heart-cleveland, 7, 0.74157, 0.89372, 303.51, 0, 6124.648438
heart-cleveland, 8, 0.73034, 0.94686, 302.49, 1, 5474.414062
heart-cleveland, 9, 0.69663, 0.91304, 303.76, 1, 6278.007812
heart-cleveland, 10, 0.76404, 0.93720, 303.56, 1, 6159.074219
heart-cleveland, 11, 0.71910, 0.94203, 304.25, 1, 6764.902344
heart-cleveland, 12, 0.76404, 0.93237, 303.91, 1, 6362.390625
heart-cleveland, 13, 0.77528, 0.94686, 304.72, 1, 7218.632812
heart-cleveland, 14, 0.77528, 0.92754, 303.76, 1, 6366.808594
heart-cleveland, 15, 0.80899, 0.92754, 303.04, 1, 5699.339844
heart-cleveland, 16, 0.76404, 0.92754, 303.30, 1, 5995.902344
heart-cleveland, 17, 0.77528, 0.94686, 303.66, 1, 6210.597656
heart-cleveland, 18, 0.80899, 0.91304, 303.32, 1, 5905.152344
heart-cleveland, 19, 0.79775, 0.92754, 303.74, 1, 6198.144531
heart-cleveland, 20, 0.77528, 0.92271, 304.08, 1, 6485.152344
tic-tac-toe, 1, 0.94792, 0.94478, 305.79, 1, 8141.351562
tic-tac-toe, 2, 0.91319, 0.92537, 303.04, 1, 6017.765625
tic-tac-toe, 3, 0.91319, 0.94179, 302.43, 1, 5407.664062
tic-tac-toe, 4, 0.87153, 0.93881, 304.91, 1, 7446.160156
tic-tac-toe, 5, 0.89583, 0.93582, 303.06, 1, 5920.671875
tic-tac-toe, 6, 0.81944, 0.88955, 303.28, 1, 6189.148438
tic-tac-toe, 7, 0.94444, 0.95373, 303.15, 1, 6022.171875
tic-tac-toe, 8, 0.85417, 0.89851, 303.54, 1, 6262.511719
tic-tac-toe, 9, 0.90625, 0.93582, 305.52, 1, 7977.378906
tic-tac-toe, 10, 0.90278, 0.92537, 304.91, 1, 7342.660156
tic-tac-toe, 11, 0.91667, 0.95672, 305.83, 1, 8241.562500
tic-tac-toe, 12, 0.89236, 0.92836, 303.29, 1, 6228.667969
tic-tac-toe, 13, 0.91667, 0.91642, 304.04, 1, 6765.312500
tic-tac-toe, 14, 0.89931, 0.92836, 304.62, 1, 7172.410156
tic-tac-toe, 15, 0.86806, 0.91940, 304.87, 1, 7399.421875
tic-tac-toe, 16, 0.93750, 0.91194, 303.61, 1, 6724.320312
tic-tac-toe, 17, 0.90625, 0.95224, 306.31, 1, 8120.648438
tic-tac-toe, 18, 0.88889, 0.86567, 302.58, 1, 5556.410156
tic-tac-toe, 19, 0.90972, 0.93881, 303.29, 1, 6246.425781
tic-tac-toe, 20, 0.90972, 0.90896, 303.61, 1, 6659.296875
breast-wisconsin, 1, 0.92683, 0.97699, 304.39, 1, 6678.128906
breast-wisconsin, 2, 0.94634, 0.97280, 304.46, 1, 6701.660156
breast-wisconsin, 3, 0.95122, 0.96234, 304.67, 0, 7013.906250
breast-wisconsin, 4, 0.95610, 0.98117, 304.42, 1, 6678.171875
breast-wisconsin, 5, 0.95122, 0.96653, 304.82, 0, 7097.160156
breast-wisconsin, 6, 0.94146, 0.97699, 304.81, 1, 7026.667969
breast-wisconsin, 7, 0.95122, 0.96444, 304.41, 1, 6787.363281
breast-wisconsin, 8, 0.93659, 0.97699, 304.18, 0, 6510.414062
breast-wisconsin, 9, 0.97073, 0.97490, 304.67, 0, 6901.156250
breast-wisconsin, 10, 0.95610, 0.96444, 304.82, 0, 7026.906250
breast-wisconsin, 11, 0.94634, 0.97280, 304.57, 0, 6814.855469
breast-wisconsin, 12, 0.92683, 0.97908, 304.77, 0, 6919.414062
breast-wisconsin, 13, 0.94634, 0.97280, 304.48, 0, 6828.917969
breast-wisconsin, 14, 0.97073, 0.95816, 304.66, 0, 6937.914062
breast-wisconsin, 15, 0.97561, 0.96444, 304.78, 0, 7062.398438
breast-wisconsin, 16, 0.97073, 0.96653, 304.93, 0, 7098.109375
breast-wisconsin, 17, 0.94146, 0.96862, 304.69, 0, 6968.359375
breast-wisconsin, 18, 0.97561, 0.97071, 304.66, 1, 6842.671875
breast-wisconsin, 19, 0.95122, 0.98117, 304.43, 0, 6701.148438
breast-wisconsin, 20, 0.93171, 0.97280, 304.76, 0, 7052.636719
german-credit, 1, 0.73333, 0.77857, 304.95, 1, 7288.160156
german-credit, 2, 0.71667, 0.76571, 305.09, 1, 7486.597656
german-credit, 3, 0.71000, 0.75429, 308.09, 0, 7441.089844
german-credit, 4, 0.75000, 0.74857, 305.06, 0, 7397.929688
german-credit, 5, 0.72000, 0.75143, 305.00, 0, 7383.152344
german-credit, 6, 0.71333, 0.76571, 305.09, 1, 7464.656250
german-credit, 7, 0.71667, 0.79714, 305.08, 1, 7431.398438
german-credit, 8, 0.76667, 0.74143, 304.92, 0, 7304.382812
german-credit, 9, 0.71667, 0.74286, 304.96, 0, 7398.421875
german-credit, 10, 0.69000, 0.75000, 305.05, 0, 7375.898438
german-credit, 11, 0.71000, 0.76571, 304.94, 0, 7301.402344
german-credit, 12, 0.75333, 0.74429, 305.07, 0, 7418.406250
german-credit, 13, 0.76000, 0.77143, 305.06, 1, 7393.425781
german-credit, 14, 0.70000, 0.77429, 305.13, 1, 7479.898438
german-credit, 15, 0.75333, 0.78429, 305.01, 1, 7382.644531
german-credit, 16, 0.67667, 0.79000, 305.23, 1, 7587.406250
german-credit, 17, 0.70667, 0.75714, 305.09, 0, 7432.410156
german-credit, 18, 0.71667, 0.78143, 305.00, 1, 7366.906250
german-credit, 19, 0.73333, 0.75714, 305.17, 1, 7446.125000
german-credit, 20, 0.72000, 0.78286, 304.97, 1, 7327.898438
