name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
segment, 7, 0.98557, 0.95413, 0.99404, 2, 2, 1, 1
segment, 8, 0.99278, 0.97175, 0.9972, 2.2, 2, 1, 0.99876
segment, 9, 0.9899, 0.96651, 0.99528, 2, 2, 1, 0.99938
segment, 10, 0.9899, 0.96175, 0.995, 2.1, 2, 1, 0.99938
segment, 11, 0.99567, 0.9816, 0.99802, 2.2, 2, 1, 0.99938
segment, 12, 0.99567, 0.98712, 0.99749, 2, 2, 1, 0.99938
segment, 13, 0.99278, 0.97778, 0.99439, 2.1, 2, 1, 0.99938
segment, 14, 0.98701, 0.95694, 0.99204, 2, 2, 1, 1
segment, 15, 0.99134, 0.96809, 0.99606, 2.1, 2, 1, 0.99938
segment, 16, 0.99567, 0.98343, 0.9987, 2.2, 2, 1, 0.99876
segment, 17, 0.99278, 0.97238, 0.99654, 2.2, 2, 1, 0.99938
segment, 18, 0.99278, 0.97608, 0.99595, 2.1, 2, 1, 0.99938
segment, 19, 0.9899, 0.96585, 0.99439, 2, 2, 1, 1
segment, 20, 0.99423, 0.98148, 0.99518, 2.1, 2, 1, 0.99938
soybean, 1, 0.81481, 0, 0.75733, 0.87, 2, 1, 0.98186
soybean, 2, 0.86243, 0, 0.74351, 1, 2, 1, 0.97052
soybean, 3, 0.89947, 0, 0.59133, 0.82, 2, 1, 0.97279
soybean, 4, 0.85185, 0, 0.75954, 1.1, 2, 1, 0.97052
soybean, 5, 0.86772, 0, 0.64976, 1, 2, 1, 0.97732
soybean, 6, 0.85185, 0, 0.83097, 1, 2, 1, 0.97732
soybean, 7, 0.88889, 0, 0.7843, 1, 2, 1, 0.97052
soybean, 8, 0.86772, 0, 0.77122, 1, 2, 1, 0.97506
soybean, 9, 0.84127, 0, 0.57149, 0.79, 2, 1, 0.97506
soybean, 10, 0.89947, 0, 0.74737, 1, 2, 1, 0.97279
soybean, 11, 0.83598, 0, 0.70498, 0.9, 2, 1, 0.97732
soybean, 12, 0.83598, 0, 0.60167, 1.2, 2, 1, 0.96599
soybean, 13, 0.85714, 0, 0.73342, 1.1, 2, 1, 0.97052
soybean, 14, 0.87831, 0, 0.74227, 1.2, 2, 1, 0.96372
soybean, 15, 0.85714, 0, 0.81024, 1.1, 2, 1, 0.97052
soybean, 16, 0.87831, 0, 0.75982, 1.1, 2, 1, 0.97052
soybean, 17, 0.86772, 0, 0.75756, 1.3, 2, 1, 0.95918
soybean, 18, 0.86772, 0, 0.81659, 1.1, 2, 1, 0.96599
soybean, 19, 0.85714, 0, 0.78029, 1.1, 2, 1, 0.96372
soybean, 20, 0.86243, 0, 0.72888, 1.1, 2, 1, 0.96145
splice-1, 1, 0.81609, 0.82779, 0.81563, 21, 2, 1, 0.98701
splice-1, 2, 0.83804, 0.8377, 0.84062, 23, 2, 1, 0.98477
splice-1, 3, 0.82132, 0.82779, 0.82653, 23, 2, 1, 0.98567
splice-1, 4, 0.82132, 0.8228, 0.8306, 24, 2, 1, 0.98388
splice-1, 5, 0.81818, 0.8246, 0.81817, 22, 2, 1, 0.98746
splice-1, 6, 0.84117, 0.84034, 0.84332, 23, 2, 1, 0.98612
splice-1, 7, 0.83177, 0.82366, 0.83208, 24, 2, 1, 0.98433
splice-1, 8, 0.81087, 0.81205, 0.82351, 23, 2, 1, 0.98433
splice-1, 9, 0.82445, 0.82536, 0.82102, 22, 2, 1, 0.98612
splice-1, 10, 0.83386, 0.83956, 0.84187, 23, 2, 1, 0.98209
splice-1, 11, 0.82968, 0.83418, 0.82829, 23, 2, 1, 0.98701
splice-1, 12, 0.82027, 0.82485, 0.83575, 23, 2, 1, 0.98522
splice-1, 13, 0.82654, 0.84398, 0.82178, 23, 2, 1, 0.98388
splice-1, 14, 0.81818, 0.82353, 0.81889, 21, 2, 1, 0.98343
splice-1, 15, 0.83595, 0.83173, 0.8408, 23, 2, 1, 0.98477
splice-1, 16, 0.82445, 0.82787, 0.82853, 23, 2, 1, 0.98343
splice-1, 17, 0.8255, 0.82328, 0.81914, 22, 2, 1, 0.98791
splice-1, 18, 0.80355, 0.80498, 0.80356, 22, 2, 1, 0.98388
splice-1, 19, 0.81714, 0.82552, 0.80129, 21, 2, 1, 0.98701
splice-1, 20, 0.82968, 0.83684, 0.82591, 22, 2, 1, 0.98433
tic-tac-toe, 1, 0.69097, 0.76139, 0.66419, 1.5, 2, 1, 0.96716
tic-tac-toe, 2, 0.70833, 0.77778, 0.65983, 1.4, 2, 1, 0.9597
tic-tac-toe, 3, 0.70486, 0.7769, 0.6545, 1.5, 2, 1, 0.95821
tic-tac-toe, 4, 0.6875, 0.75138, 0.67406, 1.3, 2, 1, 0.96567
tic-tac-toe, 5, 0.70486, 0.77573, 0.68475, 1.5, 2, 1, 0.96269
tic-tac-toe, 6, 0.70486, 0.77212, 0.63973, 1.5, 2, 1, 0.95373
tic-tac-toe, 7, 0.63542, 0, 0.62737, 1.6, 2, 1, 0.95224
tic-tac-toe, 8, 0.70833, 0.77895, 0.68519, 1.3, 2, 1, 0.96418
tic-tac-toe, 9, 0.61111, 0, 0.65914, 1.9, 2, 1, 0.9403
tic-tac-toe, 10, 0.66319, 0, 0.68473, 1.6, 2, 1, 0.94776
tic-tac-toe, 11, 0.57986, 0.61587, 0.62814, 1.6, 2, 1, 0.94925
tic-tac-toe, 12, 0.69792, 0.77635, 0.64394, 1.6, 2, 1, 0.93881
tic-tac-toe, 13, 0.69444, 0.76216, 0.66862, 1.6, 2, 1, 0.95224
tic-tac-toe, 14, 0.57639, 0.63473, 0.56951, 1.8, 2, 1, 0.94776
tic-tac-toe, 15, 0.64583, 0, 0.63831, 1.7, 2, 1, 0.9403
tic-tac-toe, 16, 0.72222, 0.79487, 0.67258, 1.4, 2, 1, 0.9597
tic-tac-toe, 17, 0.67361, 0, 0.69253, 1.8, 2, 1, 0.94925
tic-tac-toe, 18, 0.65278, 0, 0.6367, 1.8, 2, 1, 0.94179
tic-tac-toe, 19, 0.57639, 0.61392, 0.58144, 1.7, 2, 1, 0.93881
tic-tac-toe, 20, 0.65625, 0, 0.68297, 1.7, 2, 1, 0.94627
vehicle, 1, 0.90157, 0.83221, 0.90504, 4.7, 2, 1, 0.98142
vehicle, 2, 0.83071, 0.74854, 0.86887, 3.8, 2, 1, 0.99155
vehicle, 3, 0.88976, 0.81333, 0.87635, 4.1, 2, 1, 0.98142
vehicle, 4, 0.8622, 0.73282, 0.8183, 4.7, 2, 1, 0.9848
vehicle, 5, 0.89764, 0.83544, 0.86103, 4.3, 2, 1, 0.98311
vehicle, 6, 0.84646, 0.67769, 0.83242, 4.3, 2, 1, 0.98649
vehicle, 7, 0.85433, 0.72593, 0.84201, 4, 2, 1, 0.98986
vehicle, 8, 0.88189, 0.81013, 0.89745, 4.3, 2, 1, 0.98818
vehicle, 9, 0.8622, 0.78528, 0.88139, 3.8, 2, 1, 0.99155
vehicle, 10, 0.86614, 0.75362, 0.86945, 4.3, 2, 1, 0.98818
vehicle, 11, 0.83071, 0.74854, 0.84119, 3.6, 2, 1, 0.98818
vehicle, 12, 0.88189, 0.80263, 0.87963, 4.4, 2, 1, 0.98649
vehicle, 13, 0.85039, 0.75, 0.87667, 4.4, 2, 1, 0.98311
vehicle, 14, 0.86614, 0.77922, 0.8804, 3.7, 2, 1, 0.98649
vehicle, 15, 0.87008, 0.77241, 0.84372, 5, 2, 1, 0.9848
vehicle, 16, 0.83071, 0.72258, 0.86841, 4, 2, 1, 0.99324
vehicle, 17, 0.89764, 0.77586, 0.852, 5, 2, 1, 0.98649
vehicle, 18, 0.81496, 0.73446, 0.86487, 4.3, 2, 1, 0.98986
vehicle, 19, 0.87402, 0.79747, 0.88742, 4.8, 2, 1, 0.97804
vehicle, 20, 0.88583, 0.79137, 0.86103, 4.1, 2, 1, 0.98818
vote, 1, 0.92366, 0.93421, 0.95123, 0.34, 2, 1, 0.98355
vote, 2, 0.9771, 0.98225, 0.9798, 0.43, 2, 1, 0.98026
vote, 3, 0.9542, 0.95833, 0.97905, 0.47, 2, 1, 0.97368
vote, 4, 0.98473, 0.98571, 0.99038, 0.56, 2, 1, 0.97368
vote, 5, 0.96947, 0.97468, 0.96912, 0.55, 2, 1, 0.97368
vote, 6, 0.94656, 0.95597, 0.92892, 0.38, 2, 1, 0.98026
vote, 7, 0.94656, 0.95808, 0.93718, 0.33, 2, 1, 0.98026
vote, 8, 0.9313, 0.9441, 0.94476, 0.39, 2, 1, 0.98026
vote, 9, 0.94656, 0.95597, 0.9333, 0.44, 2, 1, 0.98026
vote, 10, 0.9542, 0.96053, 0.95791, 0.46, 2, 1, 0.97697
vote, 11, 0.9542, 0.96471, 0.96369, 0.43, 2, 1, 0.99013
vote, 12, 0.96183, 0.97006, 0.96555, 0.38, 2, 1, 0.97697
vote, 13, 0.93893, 0.95122, 0.94704, 0.43, 2, 1, 0.98684
vote, 14, 0.92366, 0.93056, 0.93266, 0.45, 2, 1, 0.97697
vote, 15, 0.9313, 0.94857, 0.93736, 0.53, 2, 1, 0.97697
vote, 16, 0.94656, 0.95652, 0.96615, 0.48, 2, 1, 0.98026
vote, 17, 0.93893, 0.95238, 0.94169, 0.41, 2, 1, 0.98355
vote, 18, 0.93893, 0.95238, 0.95086, 0.39, 2, 1, 0.98355
vote, 19, 0.94656, 0.95541, 0.93358, 0.37, 2, 1, 0.98026
vote, 20, 0.9542, 0.96591, 0.96014, 0.52, 2, 1, 0.98026
yeast, 1, 0.6861, 0, 0.67869, 11, 2, 1, 0.86416
yeast, 2, 0.70628, 0, 0.69834, 11, 2, 1, 0.87476
yeast, 3, 0.68834, 0, 0.66827, 9.5, 2, 1, 0.89403
yeast, 4, 0.66592, 0, 0.67921, 11, 2, 1, 0.87283
yeast, 5, 0.73094, 0, 0.69663, 11, 2, 1, 0.86705
yeast, 6, 0.69507, 0, 0.70339, 11, 2, 1, 0.87572
yeast, 7, 0.70628, 0, 0.65491, 10, 2, 1, 0.87091
yeast, 8, 0.65695, 0, 0.65993, 10, 2, 1, 0.8738
yeast, 9, 0.69731, 0, 0.66598, 10, 2, 1, 0.87476
yeast, 10, 0.67937, 0, 0.64001, 10, 2, 1, 0.87958
yeast, 11, 0.70852, 0, 0.67868, 11, 2, 1, 0.87958
yeast, 12, 0.71076, 0, 0.70411, 11, 2, 1, 0.88343
yeast, 13, 0.70179, 0, 0.6685, 10, 2, 1, 0.87861
yeast, 14, 0.65022, 0, 0.69595, 9.2, 2, 1, 0.88728
yeast, 15, 0.69058, 0, 0.66015, 10, 2, 1, 0.87765
yeast, 16, 0.66368, 0, 0.64315, 11, 2, 1, 0.87861
yeast, 17, 0.67937, 0, 0.68215, 10, 2, 1, 0.8815
yeast, 18, 0.6704, 0, 0.69329, 10, 2, 1, 0.8738
yeast, 19, 0.69507, 0, 0.68382, 11, 2, 1, 0.87572
yeast, 20, 0.66143, 0, 0.66631, 10, 2, 1, 0.88536
zoo-1, 1, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 2, 1, 1, 1, 0.044, 2, 1, 1
zoo-1, 3, 1, 1, 1, 0.043, 2, 1, 1
zoo-1, 4, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 5, 1, 1, 1, 0.045, 2, 1, 1
zoo-1, 6, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 7, 1, 1, 1, 0.044, 2, 1, 1
zoo-1, 8, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 9, 1, 1, 1, 0.047, 2, 1, 1
zoo-1, 10, 1, 1, 1, 0.045, 2, 1, 1
zoo-1, 11, 1, 1, 1, 0.045, 2, 1, 1
zoo-1, 12, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 13, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 14, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 15, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 16, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 17, 1, 1, 1, 0.045, 2, 1, 1
zoo-1, 18, 0.90323, 0.89655, 0.89076, 0.046, 2, 1, 1
zoo-1, 19, 1, 1, 1, 0.046, 2, 1, 1
zoo-1, 20, 1, 1, 1, 0.046, 2, 1, 1
