name, batch, osdt_accu, osdt_accu_train, osdt_time_elapsed, best_is_cart, mem_MiB 
audiology, 17, 0.92308, 0.97351, 301.13, 0, 4471.003906
audiology, 18, 0.90769, 0.98675, 301.46, 1, 5572.964844
audiology, 19, 0.90769, 0.98013, 301.30, 1, 5342.289062
audiology, 20, 0.89231, 0.98675, 301.48, 1, 5624.593750
heart-cleveland, 1, 0.78652, 0.83575, 300.50, 0, 4007.953125
heart-cleveland, 2, 0.78652, 0.85507, 300.50, 1, 4007.746094
heart-cleveland, 3, 0.78652, 0.85507, 300.50, 1, 4003.601562
heart-cleveland, 4, 0.82022, 0.85507, 300.50, 1, 4001.562500
heart-cleveland, 5, 0.76404, 0.88406, 300.52, 1, 4071.433594
heart-cleveland, 6, 0.83146, 0.85024, 300.49, 1, 4008.796875
heart-cleveland, 7, 0.75281, 0.85990, 300.50, 1, 4007.820312
heart-cleveland, 8, 0.85393, 0.85507, 300.52, 1, 4080.714844
heart-cleveland, 9, 0.77528, 0.87440, 300.51, 1, 4065.800781
heart-cleveland, 10, 0.83146, 0.86473, 300.51, 1, 4077.566406
heart-cleveland, 11, 0.77528, 0.85990, 300.52, 1, 4074.535156
heart-cleveland, 12, 0.76404, 0.87923, 300.51, 1, 4067.820312
heart-cleveland, 13, 0.82022, 0.86957, 300.52, 1, 4068.546875
heart-cleveland, 14, 0.80899, 0.86473, 300.52, 1, 4073.085938
heart-cleveland, 15, 0.79775, 0.83092, 300.51, 1, 4012.121094
heart-cleveland, 16, 0.77528, 0.86473, 300.50, 1, 4007.269531
heart-cleveland, 17, 0.77528, 0.86473, 300.50, 1, 4008.976562
heart-cleveland, 18, 0.84270, 0.85507, 300.52, 1, 4022.046875
heart-cleveland, 19, 0.79775, 0.83575, 300.50, 0, 4016.539062
heart-cleveland, 20, 0.82022, 0.85990, 300.51, 1, 4016.964844
tic-tac-toe, 1, 0.74653, 0.78657, 300.48, 0, 5162.105469
tic-tac-toe, 2, 0.72222, 0.77463, 300.48, 0, 5172.070312
tic-tac-toe, 3, 0.72917, 0.76567, 300.49, 0, 5169.671875
tic-tac-toe, 4, 0.69097, 0.78806, 300.48, 0, 5166.761719
tic-tac-toe, 5, 0.73958, 0.76716, 300.48, 0, 5165.546875
tic-tac-toe, 6, 0.74306, 0.76567, 300.48, 0, 5152.656250
tic-tac-toe, 7, 0.72222, 0.77463, 300.48, 0, 5161.804688
tic-tac-toe, 8, 0.75000, 0.76269, 300.48, 0, 5170.484375
tic-tac-toe, 9, 0.73611, 0.76866, 300.49, 0, 5166.054688
tic-tac-toe, 10, 0.74653, 0.76418, 300.48, 0, 5160.375000
tic-tac-toe, 11, 0.72569, 0.77313, 300.48, 0, 5165.046875
tic-tac-toe, 12, 0.75694, 0.75970, 300.49, 0, 5171.000000
tic-tac-toe, 13, 0.72917, 0.77164, 300.48, 0, 5169.585938
tic-tac-toe, 14, 0.72569, 0.79552, 300.48, 0, 5176.210938
tic-tac-toe, 15, 0.73264, 0.77015, 300.48, 0, 5158.929688
tic-tac-toe, 16, 0.70139, 0.77612, 300.48, 0, 5157.828125
tic-tac-toe, 17, 0.76736, 0.75522, 300.48, 0, 5166.507812
tic-tac-toe, 18, 0.76389, 0.75672, 300.48, 0, 5174.656250
tic-tac-toe, 19, 0.73611, 0.78209, 300.48, 0, 5165.218750
tic-tac-toe, 20, 0.73958, 0.76716, 300.48, 0, 5162.046875
breast-wisconsin, 1, 0.93659, 0.97908, 301.04, 0, 5506.515625
breast-wisconsin, 2, 0.95122, 0.97908, 300.83, 0, 5137.996094
breast-wisconsin, 3, 0.95610, 0.97071, 300.63, 0, 4154.625000
breast-wisconsin, 4, 0.93659, 0.97908, 300.84, 0, 5193.281250
breast-wisconsin, 5, 0.96098, 0.97908, 300.68, 0, 4236.222656
breast-wisconsin, 6, 0.94146, 0.97699, 300.84, 1, 5105.859375
breast-wisconsin, 7, 0.94634, 0.96862, 300.66, 0, 4183.667969
breast-wisconsin, 8, 0.96585, 0.97699, 300.84, 0, 5149.687500
breast-wisconsin, 9, 0.97073, 0.97490, 300.68, 0, 4188.847656
breast-wisconsin, 10, 0.96098, 0.97490, 300.69, 0, 4225.531250
breast-wisconsin, 11, 0.94146, 0.97071, 300.73, 0, 4970.332031
breast-wisconsin, 12, 0.92683, 0.97908, 300.79, 0, 5056.253906
breast-wisconsin, 13, 0.94634, 0.97490, 300.75, 0, 4278.578125
breast-wisconsin, 14, 0.98537, 0.96862, 300.69, 0, 4929.808594
breast-wisconsin, 15, 0.97561, 0.96234, 300.66, 0, 4147.414062
breast-wisconsin, 16, 0.95122, 0.96653, 300.74, 0, 4992.472656
breast-wisconsin, 17, 0.95122, 0.97071, 300.69, 0, 4188.105469
breast-wisconsin, 18, 0.97561, 0.97280, 300.68, 0, 4205.636719
breast-wisconsin, 19, 0.95122, 0.97280, 300.96, 0, 5172.972656
breast-wisconsin, 20, 0.96098, 0.96653, 300.71, 0, 4951.808594
german-credit, 1, 0.72333, 0.76000, 300.48, 1, 3916.683594
german-credit, 2, 0.71667, 0.76000, 300.47, 1, 3913.828125
german-credit, 3, 0.71000, 0.75429, 300.48, 0, 3924.097656
german-credit, 4, 0.75000, 0.74857, 300.47, 0, 3916.703125
german-credit, 5, 0.72000, 0.75143, 300.47, 0, 3914.496094
german-credit, 6, 0.71000, 0.76714, 300.48, 0, 3922.171875
german-credit, 7, 0.74667, 0.75000, 300.47, 0, 3912.914062
german-credit, 8, 0.76333, 0.74286, 300.48, 0, 3915.687500
german-credit, 9, 0.71667, 0.74286, 300.49, 0, 3925.113281
german-credit, 10, 0.71667, 0.75429, 300.48, 0, 3919.847656
german-credit, 11, 0.71000, 0.76571, 300.47, 0, 3917.402344
german-credit, 12, 0.74667, 0.75000, 300.47, 0, 3920.000000
german-credit, 13, 0.70333, 0.74571, 300.48, 0, 3918.953125
german-credit, 14, 0.73000, 0.75000, 300.48, 0, 3916.453125
german-credit, 15, 0.75000, 0.75000, 300.48, 0, 3921.355469
german-credit, 16, 0.72000, 0.76143, 300.48, 0, 3921.210938
german-credit, 17, 0.70667, 0.75714, 300.48, 0, 3921.406250
german-credit, 18, 0.70333, 0.76429, 300.47, 0, 3921.988281
german-credit, 19, 0.71333, 0.75000, 300.47, 0, 3915.625000
german-credit, 20, 0.73333, 0.75571, 300.47, 0, 3920.585938
