name, batch, osdt_accu, osdt_accu_train, osdt_time_elapsed, best_is_cart, mem_MiB 
heart-cleveland, 8, 0.79775, 0.75362, 0.20, 1, 227.011719
heart-cleveland, 9, 0.67416, 0.78744, 0.18, 1, 227.011719
heart-cleveland, 10, 0.76404, 0.76812, 0.16, 0, 227.011719
heart-cleveland, 11, 0.71910, 0.78744, 0.21, 1, 227.011719
heart-cleveland, 12, 0.62921, 0.80676, 0.21, 1, 227.011719
heart-cleveland, 13, 0.76404, 0.76812, 0.16, 1, 227.011719
heart-cleveland, 14, 0.74157, 0.74879, 0.19, 1, 227.011719
heart-cleveland, 15, 0.77528, 0.76329, 0.17, 0, 227.011719
heart-cleveland, 16, 0.73034, 0.78261, 0.26, 1, 227.011719
heart-cleveland, 17, 0.73034, 0.76329, 0.22, 0, 227.011719
heart-cleveland, 18, 0.75281, 0.74396, 0.20, 1, 227.011719
heart-cleveland, 19, 0.78652, 0.75845, 0.18, 1, 227.011719
heart-cleveland, 20, 0.75281, 0.77295, 0.22, 1, 227.011719
tic-tac-toe, 1, 0.69097, 0.70299, 0.23, 1, 227.011719
tic-tac-toe, 2, 0.70833, 0.69552, 0.23, 1, 227.011719
tic-tac-toe, 3, 0.70486, 0.69701, 0.25, 1, 227.011719
tic-tac-toe, 4, 0.68750, 0.70448, 0.27, 0, 227.011719
tic-tac-toe, 5, 0.70486, 0.69701, 0.22, 1, 227.011719
tic-tac-toe, 6, 0.70486, 0.69701, 0.20, 1, 227.011719
tic-tac-toe, 7, 0.69097, 0.70299, 0.25, 1, 227.011719
tic-tac-toe, 8, 0.70833, 0.69552, 0.28, 1, 227.011719
tic-tac-toe, 9, 0.72569, 0.68806, 0.23, 1, 227.011719
tic-tac-toe, 10, 0.72222, 0.68955, 0.27, 1, 227.011719
tic-tac-toe, 11, 0.66667, 0.71343, 0.26, 1, 227.011719
tic-tac-toe, 12, 0.69792, 0.70000, 0.21, 0, 227.011719
tic-tac-toe, 13, 0.69444, 0.70149, 0.22, 1, 227.011719
tic-tac-toe, 14, 0.68403, 0.70597, 0.26, 1, 227.011719
tic-tac-toe, 15, 0.70139, 0.69851, 0.25, 1, 227.011719
tic-tac-toe, 16, 0.72222, 0.68955, 0.22, 1, 227.011719
tic-tac-toe, 17, 0.71875, 0.69104, 0.27, 1, 227.011719
tic-tac-toe, 18, 0.74653, 0.67910, 0.20, 1, 227.011719
tic-tac-toe, 19, 0.67014, 0.71194, 0.25, 1, 227.011719
tic-tac-toe, 20, 0.71528, 0.69254, 0.23, 1, 227.011719
breast-wisconsin, 1, 0.90244, 0.94142, 0.31, 0, 227.011719
breast-wisconsin, 2, 0.91707, 0.93515, 0.32, 1, 227.011719
breast-wisconsin, 3, 0.93171, 0.92887, 0.31, 0, 227.011719
breast-wisconsin, 4, 0.87805, 0.92678, 0.27, 1, 227.011719
breast-wisconsin, 5, 0.94146, 0.92469, 0.32, 1, 227.011719
breast-wisconsin, 6, 0.92195, 0.93305, 0.33, 1, 227.011719
breast-wisconsin, 7, 0.94146, 0.92469, 0.34, 1, 227.011719
breast-wisconsin, 8, 0.92683, 0.93096, 0.29, 0, 227.011719
breast-wisconsin, 9, 0.94146, 0.92050, 0.28, 0, 227.011719
breast-wisconsin, 10, 0.91707, 0.92887, 0.35, 0, 227.011719
breast-wisconsin, 11, 0.91707, 0.93515, 0.29, 1, 227.011719
breast-wisconsin, 12, 0.92683, 0.93096, 0.30, 0, 227.011719
breast-wisconsin, 13, 0.86341, 0.93724, 0.35, 1, 227.011719
breast-wisconsin, 14, 0.93171, 0.92259, 0.28, 1, 227.011719
breast-wisconsin, 15, 0.92683, 0.92469, 0.37, 1, 227.011719
breast-wisconsin, 16, 0.92683, 0.92469, 0.29, 0, 227.011719
breast-wisconsin, 17, 0.88293, 0.94561, 0.29, 1, 227.015625
breast-wisconsin, 18, 0.93659, 0.92678, 0.29, 1, 227.015625
breast-wisconsin, 19, 0.91707, 0.93515, 0.29, 1, 227.015625
breast-wisconsin, 20, 0.90732, 0.93515, 0.35, 1, 227.015625
german-credit, 1, 0.69000, 0.71857, 0.27, 0, 227.015625
german-credit, 2, 0.68000, 0.72286, 0.25, 0, 227.015625
german-credit, 3, 0.69333, 0.70714, 0.27, 0, 227.015625
german-credit, 4, 0.69000, 0.71857, 0.27, 0, 227.015625
german-credit, 5, 0.72333, 0.70429, 0.51, 0, 227.015625
german-credit, 6, 0.68667, 0.71000, 0.26, 0, 227.015625
german-credit, 7, 0.71333, 0.70429, 0.30, 0, 227.015625
german-credit, 8, 0.73667, 0.69857, 0.27, 0, 227.015625
german-credit, 9, 0.73000, 0.70143, 0.26, 0, 227.015625
german-credit, 10, 0.67333, 0.72143, 0.28, 0, 227.015625
german-credit, 11, 0.66000, 0.72714, 0.29, 0, 227.015625
german-credit, 12, 0.71667, 0.70286, 0.29, 0, 227.015625
german-credit, 13, 0.69000, 0.71429, 0.24, 0, 227.015625
german-credit, 14, 0.73667, 0.69429, 0.31, 0, 227.015625
german-credit, 15, 0.71667, 0.70714, 0.26, 0, 227.015625
german-credit, 16, 0.72000, 0.70571, 0.24, 0, 227.015625
german-credit, 17, 0.69000, 0.71429, 0.26, 0, 227.015625
german-credit, 18, 0.70333, 0.71286, 0.30, 0, 227.015625
german-credit, 19, 0.71333, 0.70857, 0.28, 0, 227.015625
german-credit, 20, 0.69667, 0.71571, 0.23, 0, 227.015625
